id	genes
HALLMARK_XENOBIOTIC_METABOLISM_1	CYP1A1, FAH, DCXR, GSTA3, CYP2J2, CYP27A1, NQO1, ALAS1, CYP2C18, CYB5A, EPHX1, AKR1C3, GSTO1, CDO1, ALDH9A1, NDRG2, UPB1, PDK4, COMT, AOX1, HGFAC, F11, CYP26A1, GNMT, BLVRB, MAOA, SLC6A12, DHRS7, ALDH2, HSD11B1, CA2, LPIN2, CAT, RAP1GAP, FBP1, RBP4, DHRS1, VNN1, CNDP2, SLC6A6, FETUB, GAD1, AKR1C2, TKFC, IGF1, GABARAPL1, CES1, TMEM176B, PLG, SPINT2, ALDH3A1, GSR, ABHD6, XDH, CYP4F2, RETSAT, CYFIP2, PINK1, GCLC, ESR1, PMM1, FABP1, ABCD2, DDC, SAR1B, FBLN1, ADH5, ABCC2, ETS2, NPC1, BPHL, VTN, ETFDH, CBR1, APOE, SLC46A3, PTGDS, MPP2, PSMB10, FAS, HPRT1, PGD, SMOX, TTPA, HES6, MAN1A1, ITIH4, NFS1, PGRMC1, CYP17A1, ARPP19, ARG2, HNF4A, CCL25, ACO2, NMT1, F10, MARCHF6, JUP, HSD17B2, PC, CYP2E1, IRF8, NINJ1, ACSM1
HALLMARK_XENOBIOTIC_METABOLISM_2	CYP1A2, ADH1C, UGDH, ASL, GSTM4, PTS, ACOX2, LCAT, SLC35D1, GSS, FMO3, IDH1, SLC22A1, ARG1, FMO1, POR, ECH1, PTGES, AHCY, CFB, DDAH2, MCCC2, SERPINA6, HACL1, KYNU, DHPS, SERPINE1, GCH1, PAPSS2, SLC35B1, KARS1, CYP2S1, GCKR, CDA, MTHFD1, ADH7, CROT, SSR3, TMBIM6, CD36, SHMT2, GSTT2, HMOX1, PPARD, ELOVL5, TDO2, MT2A, ATP2A2, DDT, ACP2, ACOX3, CRP, CASP6, IL1R1, ENTPD5, TNFRSF1A, IGFBP4, PYCR1, CSAD, ID2, HRG, TYR, UPP1, BCAR1, SLC12A4, TMEM97, PTGR1, AQP9, EPHA2, ACOX1, GART, ABCC3, GCNT2, IGFBP1, PROS1, TPST1, LEAP2, SERTAD1, REG1A, PEMT, LONP1, PTGES3, TAT, ACP1, MBL2, TGFB2, ENPEP, ANGPTL3, PDLIM5, BCAT1, ATOH8, SLC1A5, AP4B1, ITIH1
HALLMARK_FATTY_ACID_METABOLISM	ACAA1, ACAA2, ACADL, ACADM, ACOT8, ACOX1, ACSL1, ALDH3A2, CPT2, CYP4A11, DECR1, ECH1, ECI1, ELOVL5, FABP1, FABP2, HADH, HIBCH, HMGCL, HSD17B11, IDH1, ME1, MGLL, MLYCD, PCBD1, RETSAT, S100A10, SUCLG1, VNN1, EHHADH, ALDH9A1, HADHB, ECHS1, ACADS, CA2, HSD17B10, ALDH1A1, ACADVL, HSD17B4, CA4, ADH1C, ADH7, PTS, MAOA, HAO2, HSD17B7, MCEE, ACAT2, AUH, HPGD, FH, HMGCS2, ALAD, GPD1, ACO2, CBR1, GRHPR, ACOT2, G0S2, MDH2, HSP90AA1, BCKDHB, UROS, YWHAH, LDHA, CRYZ, RDH16, INMT, UGDH, GSTZ1, IDH3B, MDH1, CRAT, ETFDH, CD36, ECI2, SDHD, ACSL5, HSDL2, HMGCS1, SDHC, CD1D, GCDH, GPD2, ALDH3A1, SLC22A5, PDHB, TDO2, FASN, NBN, PSME1, PPARA, NCAPH2, BPHL, ODC1, CA6, DLD, HCCS, EPHX1, DLST, FMO1, AOC3, UROD, CPT1A, KMT5A, UBE2L6, MIF, SUCLG2, CPOX, SMS, CBR3, NTHL1, CIDEA, IDI1, AADAT, REEP6, HSPH1, APEX1, NSDHL, ADIPOR2, ACSL4, ACSS1, ENO3, IDH3G, LGALS1, METAP1, ALDOA, ACSM3, LTC4S, D2HGDH, ADSL, SUCLA2, SDHA, XIST, OSTC, GLUL, CYP4A22, GABARAPL1, AQP7, CYP1A1, PRDX6, ERP29, H2AZ1, GAPDHS, DHCR24, GAD2, PTPRG, IL4I1, TP53INP2, PDHA1, RAP1GDS1, CEL, BLVRA, SERINC1, BMPR1B, RDH11, ENO2
HALLMARK_FATTY_ACID_METABOLISM_1	ACAA1, ACAA2, ACADL, ACSL1, ALDH3A2, CYP4A11, FABP1, HADH, HIBCH, HMGCL, HSD17B11, ME1, MGLL, MLYCD, PCBD1, RETSAT, S100A10, SUCLG1, VNN1, EHHADH, ALDH9A1, HADHB, ECHS1, ACADS, CA2, HSD17B10, ALDH1A1, HSD17B4, CA4, MAOA, HAO2, AUH, FH, ALAD, GPD1, ACO2, CBR1, GRHPR, ACOT2, UROS, YWHAH, INMT, GSTZ1, MDH1, ETFDH, ACSL5, HSDL2, SDHC, GCDH, GPD2, ALDH3A1, SLC22A5, PDHB, PSME1, PPARA, NCAPH2, BPHL, CA6, EPHX1, AOC3, UROD, UBE2L6, CPOX, CBR3, NTHL1, CIDEA, IDI1, AADAT, REEP6, NSDHL, ADIPOR2, ACSL4, ACSS1, ENO3, IDH3G, ALDOA, ACSM3, SUCLA2, SDHA, XIST, GLUL, CYP4A22, GABARAPL1, AQP7, CYP1A1, PRDX6, DHCR24, GAD2, IL4I1, TP53INP2, PDHA1, RAP1GDS1, CEL, SERINC1, BMPR1B, ENO2
HALLMARK_FATTY_ACID_METABOLISM_2	ACADM, ACOT8, ACOX1, CPT2, DECR1, ECH1, ECI1, ELOVL5, FABP2, IDH1, ACADVL, ADH1C, ADH7, PTS, HSD17B7, MCEE, ACAT2, HPGD, HMGCS2, G0S2, MDH2, HSP90AA1, BCKDHB, LDHA, CRYZ, RDH16, UGDH, IDH3B, CRAT, CD36, ECI2, SDHD, HMGCS1, CD1D, TDO2, FASN, NBN, ODC1, DLD, HCCS, DLST, FMO1, CPT1A, KMT5A, MIF, SUCLG2, SMS, HSPH1, APEX1, LGALS1, METAP1, LTC4S, D2HGDH, ADSL, OSTC, ERP29, H2AZ1, GAPDHS, PTPRG, BLVRA, RDH11
HALLMARK_OXIDATIVE_PHOSPHORYLATION	NDUFS3, UQCRB, NDUFS2, SDHA, UQCRC1, NDUFA9, NDUFS4, NDUFS1, NDUFA2, NDUFS8, SDHB, NNT, ATP5PO, ATP5MC3, NDUFS7, ATP5F1A, NDUFV1, COX5B, UQCRH, NDUFA1, ATP5F1C, ATP5F1B, COX7B, SDHD, CYCS, NDUFA6, NDUFAB1, COX8A, ACO2, ATP5MC1, CYC1, NDUFB6, ATP5F1E, COX5A, UQCRC2, COX6A1, ATP5F1D, COX6C, ATP5PF, NDUFB3, IDH3B, OGDH, NDUFB8, SURF1, COX6B1, NDUFB5, NDUFA4, NDUFB1, COX4I1, COX7C, UQCRFS1, SDHC, ATP6V1F, COX7A2, SUCLG1, NDUFS6, NDUFA7, FH, NDUFV2, OXA1L, NDUFC1, UQCR11, NDUFA5, CS, ATP6V1G1, ATP5PB, HCCS, HADHB, ATP5PD, PDHA1, NDUFA8, DLD, OPA1, SLC25A11, ATP5ME, PDHB, ATP5MF, NDUFB7, IDH2, MTX2, VDAC3, MDH1, ATP5MC2, IMMT, MDH2, SLC25A3, ATP6V1D, VDAC2, ACADM, COX7A2L, TIMM17A, ATP6V1E1, NDUFA3, SLC25A6, IDH3G, ACADVL, ETFA, TIMM9, IDH3A, TIMM8B, ATP6AP1, TIMM13, UQCRQ, ABCB7, VDAC1, ATP5MG, PHB2, DECR1, SUCLA2, GOT2, DLAT, ATP6V1H, NDUFB2, FDX1, HADHA, ATP6V1C1, MAOB, NDUFB4, UQCR10, ETFDH, GPX4, PDHX, MFN2, AIFM1, ACAA2, ETFB, COX11, ECHS1, PMPCA, ATP6V0B, SLC25A5, DLST, COX15, CYB5A, ALAS1, SLC25A4, CPT1A, SLC25A20, MTRR, COX17, CYB5R3, TOMM22, ACAT1, MRPS11, ATP6V0C, PDK4, TIMM10, LDHA, ECI1, MRPL11, FXN, MRPS12, COX10, RHOT1, ACAA1, ACADSB, LDHB, MRPS30, ATP1B1, BDH2, SLC25A12, TIMM50, MRPL34, ISCA1, MRPL35, IDH1, HSPA9, MRPL15, MRPS15, TOMM70, TCIRG1, ISCU, POLR2F, NQO2, NDUFC2, MRPS22, POR, ATP6V0E1, PHYH, MPC1, GPI, AFG3L2, HSD17B10, CASP7, PRDX3, MGST3, HTRA2, BCKDHA, LRPPRC, RETSAT, ECH1, RHOT2, BAX, MTRF1, GLUD1, SUPV3L1, GRPEL1, PDP1, ALDH6A1, OAT
HALLMARK_OXIDATIVE_PHOSPHORYLATION_1	NDUFS3, UQCRB, NDUFS2, SDHA, UQCRC1, NDUFS4, NDUFS1, NDUFA2, NDUFS8, NNT, ATP5MC3, NDUFS7, NDUFV1, COX5B, NDUFA1, ATP5F1C, COX7B, NDUFAB1, COX8A, ACO2, CYC1, NDUFB6, COX5A, COX6A1, COX6C, ATP5PF, NDUFB3, OGDH, NDUFB8, COX6B1, NDUFB5, NDUFA4, COX4I1, COX7C, UQCRFS1, SDHC, ATP6V1F, COX7A2, SUCLG1, NDUFS6, FH, NDUFC1, UQCR11, NDUFA5, ATP5PB, HADHB, ATP5PD, PDHA1, NDUFA8, OPA1, SLC25A11, ATP5ME, PDHB, NDUFB7, IDH2, MTX2, VDAC3, MDH1, ATP5MC2, ATP6V1D, VDAC2, COX7A2L, ATP6V1E1, IDH3G, IDH3A, UQCRQ, ATP5MG, SUCLA2, GOT2, ATP6V1H, HADHA, ATP6V1C1, MAOB, NDUFB4, UQCR10, ETFDH, GPX4, PDHX, MFN2, ACAA2, ETFB, COX11, ECHS1, ATP6V0B, COX15, CYB5A, ALAS1, SLC25A4, SLC25A20, MTRR, COX17, CYB5R3, ACAT1, ATP6V0C, PDK4, TIMM10, FXN, RHOT1, ACAA1, ACADSB, LDHB, MRPS30, ATP1B1, BDH2, SLC25A12, MRPL34, ISCA1, MRPL35, TOMM70, ISCU, POLR2F, NQO2, NDUFC2, MRPS22, PHYH, MPC1, GPI, HSD17B10, PRDX3, MGST3, HTRA2, BCKDHA, LRPPRC, RETSAT, GLUD1, SUPV3L1, PDP1, ALDH6A1, OAT
HALLMARK_OXIDATIVE_PHOSPHORYLATION_2	NDUFA9, SDHB, ATP5PO, ATP5F1A, UQCRH, ATP5F1B, SDHD, CYCS, NDUFA6, ATP5MC1, ATP5F1E, UQCRC2, ATP5F1D, IDH3B, SURF1, NDUFB1, NDUFA7, NDUFV2, OXA1L, CS, ATP6V1G1, HCCS, DLD, ATP5MF, IMMT, MDH2, SLC25A3, ACADM, TIMM17A, NDUFA3, SLC25A6, ACADVL, ETFA, TIMM9, TIMM8B, ATP6AP1, TIMM13, ABCB7, VDAC1, PHB2, DECR1, DLAT, NDUFB2, FDX1, AIFM1, PMPCA, SLC25A5, DLST, CPT1A, TOMM22, MRPS11, LDHA, ECI1, MRPL11, MRPS12, COX10, TIMM50, IDH1, HSPA9, MRPL15, MRPS15, TCIRG1, POR, ATP6V0E1, AFG3L2, CASP7, ECH1, RHOT2, BAX, MTRF1, GRPEL1
HALLMARK_GLYCOLYSIS	PGK1, ALDOA, ENO1, TPI1, PFKP, ERO1A, ALDOB, VEGFA, MXI1, PKM, HK2, LDHA, EXT1, SLC25A10, GUSB, PFKFB1, PGAM1, PYGB, AK4, P4HA1, PMM2, FAM162A, SDC1, EGLN3, PC, B4GALT7, FBP2, IGFBP3, CHPF, B3GAT3, CHST12, HS2ST1, MPI, GNPDA1, AKR1A1, PPFIA4, B3GAT1, CHPF2, G6PD, MDH2, CHST6, PGLS, PGAM2, CHST1, GPC1, GFUS, ALG1, GFPT1, PRPS1, GOT1, MDH1, SLC35A3, GALK1, EGFR, ANGPTL4, CITED2, PLOD2, QSOX1, ME2, SPAG4, P4HA2, GAPDHS, ENO2, GOT2, EXT2, SLC25A13, HMMR, PDK3, CXCR4, GPC4, ECD, GNE, B4GALT2, FUT8, MIOX, VCAN, GPC3, B3GALT6, HSPA5, ME1, ADORA2B, UGP2, MIF, NANP, ZNF292, STC2, TPST1, PGM2, GYS1, TKTL1, TGFA, CHST2, PHKA2, STMN1, GALE, MET, LCT, IRS2, POLR3K, B4GALT1, EFNA3, LHX9, KDELR3, TALDO1, DPYSL4, VLDLR, CD44, AGL, SOX9, DDIT4, IDUA, CASP6, GLCE, COPB2, DSC2, HS6ST2, CDK1, PLOD1, SDC2, GMPPB, PAXIP1, NSDHL, RARS1, SLC16A3, GLRX, SRD5A3, SDC3, HDLBP, COL5A1, CLDN9, TFF3, STC1, KIF20A, GYS2, SLC37A4, LHPP, SDHC, NASP, AURKA, B3GNT3, ISG20, LDHC, ARPP19, CENPA, HOMER1, BIK, CYB5A, HAX1, COG2, IL13RA1, NOL3, CLDN3, AGRN, CLN6, TXN, PAM, CAPN5, PKP2, ABCB6, DCN, GMPPA, BPNT1, ANG, GPR87, GAL3ST1, ALDH7A1, NT5E, IDH1, PYGL, NDUFV3, NDST3, PPP2CB, PSMC4, TPBG, TGFBI, GALK2, CTH, KIF2A, CACNA1H, ANKZF1, SAP30, RBCK1, ELF3, RPE, B4GALT4, DEPDC1, RRAGD, IER3, ALDH9A1, DLD, MERTK, GCLC, FKBP4, SOD1, MED24, AK3, XYLT2, ARTN, PPIA, CHST4
HALLMARK_GLYCOLYSIS_1	ALDOA, ENO1, PFKP, ALDOB, MXI1, PKM, PGAM1, PYGB, AK4, FAM162A, EGLN3, PC, FBP2, B3GAT3, MPI, AKR1A1, PPFIA4, B3GAT1, G6PD, CHST6, PGAM2, CHST1, GFUS, GOT1, MDH1, ANGPTL4, QSOX1, SPAG4, ENO2, GOT2, SLC25A13, PDK3, GPC4, ECD, GNE, FUT8, GPC3, ME1, UGP2, TKTL1, TGFA, PHKA2, STMN1, MET, EFNA3, LHX9, TALDO1, DPYSL4, VLDLR, AGL, DSC2, HS6ST2, NSDHL, SRD5A3, SDC3, CLDN9, TFF3, GYS2, LHPP, SDHC, ISG20, ARPP19, HOMER1, CYB5A, HAX1, IL13RA1, NOL3, CLDN3, CLN6, TXN, PKP2, GPR87, GAL3ST1, ALDH7A1, NDUFV3, NDST3, PPP2CB, KIF2A, RRAGD, ALDH9A1, MERTK, GCLC, SOD1, AK3, XYLT2, CHST4
HALLMARK_GLYCOLYSIS_2	PGK1, TPI1, ERO1A, VEGFA, HK2, LDHA, EXT1, SLC25A10, GUSB, PFKFB1, P4HA1, PMM2, SDC1, B4GALT7, IGFBP3, CHPF, CHST12, HS2ST1, GNPDA1, CHPF2, MDH2, PGLS, GPC1, ALG1, GFPT1, PRPS1, SLC35A3, GALK1, EGFR, CITED2, PLOD2, ME2, P4HA2, GAPDHS, EXT2, HMMR, CXCR4, B4GALT2, MIOX, VCAN, B3GALT6, HSPA5, ADORA2B, MIF, NANP, ZNF292, STC2, TPST1, PGM2, GYS1, CHST2, GALE, LCT, IRS2, POLR3K, B4GALT1, KDELR3, CD44, SOX9, DDIT4, IDUA, CASP6, GLCE, COPB2, CDK1, PLOD1, SDC2, GMPPB, PAXIP1, RARS1, SLC16A3, GLRX, HDLBP, COL5A1, STC1, KIF20A, SLC37A4, NASP, AURKA, B3GNT3, LDHC, CENPA, BIK, COG2, AGRN, PAM, CAPN5, ABCB6, DCN, GMPPA, BPNT1, ANG, NT5E, IDH1, PYGL, PSMC4, TPBG, TGFBI, GALK2, CTH, CACNA1H, ANKZF1, SAP30, RBCK1, ELF3, RPE, B4GALT4, DEPDC1, IER3, DLD, FKBP4, MED24, ARTN, PPIA
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	GSR, PRDX2, TXNRD1, SOD1, GCLC, CAT, GPX4, MPO, PRDX1, PRDX6, GCLM, TXN, SOD2, PRDX4, SELENOS, PDLIM1, TXNRD2, LAMTOR5, G6PD, MSRA, MBP, SRXN1, NQO1, OXSR1, GLRX2, HMOX2, FES, PFKP, NDUFB4, GPX3, SCAF4, CDKN2D, MGST1, ABCC1, FTL, ATOX1, STK25, EGLN2, ERCC2, SBNO2, JUNB, PTPA, LSP1, NDUFA6, HHEX, GLRX, NDUFS2, PRNP, IPCEF1
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY_1	GSR, PRDX2, TXNRD1, SOD1, GCLC, CAT, GPX4, MPO, PRDX1, PRDX6, TXN, G6PD, MSRA, MBP, NQO1, GLRX2, HMOX2, PFKP, NDUFB4, GPX3, CDKN2D, MGST1, FTL, ATOX1, STK25, PTPA, LSP1, NDUFS2, PRNP, IPCEF1
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY_2	GCLM, SOD2, PRDX4, SELENOS, PDLIM1, TXNRD2, LAMTOR5, SRXN1, OXSR1, FES, SCAF4, ABCC1, EGLN2, ERCC2, SBNO2, JUNB, NDUFA6, HHEX, GLRX
HALLMARK_P53_PATHWAY	CDKN1A, BTG2, MDM2, CCNG1, FAS, TOB1, GADD45A, PHLDA3, TAP1, CDKN2B, SFN, ZMAT3, DDB2, EI24, PERP, DDIT4, ATF3, BAX, SESN1, FDXR, PIDD1, SAT1, CDKN2A, AEN, PPM1D, FOXO3, BTG1, TXNIP, SLC19A2, IER3, TP53, NOTCH1, RRAD, DCXR, NINJ1, FOS, S100A10, FBXW7, PLK3, XPC, AK1, TRIAP1, BAK1, CCND2, APAF1, PDGFA, NDRG1, RALGDS, SERPINB5, DGKA, CYFIP2, KLF4, IP6K2, ADA, TNFSF9, KLK8, PRKAB1, STOM, SOCS1, PLK2, CASP1, RCHY1, PCNA, RPS27L, RB1, PPP1R15A, POLH, RAB40C, ERCC5, CDH13, DDIT3, TGFB1, FUCA1, H2AW, TP63, HSPA4L, EPHX1, ABHD4, H2AJ, TRAF4, CTSF, IER5, TAX1BP3, TSC22D1, RGS16, HRAS, PVT1, ZFP36L1, SDC1, WRAP73, RAP2B, COQ8A, PLXNB2, HEXIM1, PROCR, SPHK1, NOL8, DEF6, SP1, JAG2, CCP110, DRAM1, RPL18, CEBPA, KIF13B, MXD1, TRAFD1, OSGIN1, ANKRA2, HBEGF, RAD51C, ITGB4, TRIB3, INHBB, VAMP8, VWA5A, ABAT, CTSD, PTPRE, HINT1, ALOX15B, VDR, ELP1, WWP1, NUPR1, TCN2, CDKN2AIP, POM121, ZNF365, EPHA2, JUN, MAPKAPK3, SLC7A11, SERTAD3, IRAK1, ABCC5, UPP1, CD81, LIF, RPL36, FAM162A, RNF19B, CDK5R1, STEAP3, PITPNC1, SLC35D1, TPRKB, RRP8, IL1A, PMM1, TPD52L1, IFI30, GM2A, RPS12, EPS8L2, TM4SF1, BLCAP, MKNK2, CD82, RACK1, ST14, TCHH, HDAC3, CCNK, RHBDF2, NUDT15, TGFA, ISCU, LDHB, TNNI1, FGF13, RXRA, APP, F2R, CLCA2, CGRRF1, CSRNP2, ACVR1B, BMP2, GPX2, KRT17, TM7SF3, ZBTB16, PTPN14, TSPYL2, SLC3A2, S100A4, GLS2, CCND3, PRMT2, NHLH2, BAIAP2, RETSAT, IRAG2, H1-2, DNTTIP2, MXD4, SEC61A1, HMOX1, RAD9A
HALLMARK_P53_PATHWAY_1	FAS, TOB1, PHLDA3, CDKN2B, SFN, PERP, SESN1, FDXR, FOXO3, TXNIP, RRAD, DCXR, NINJ1, S100A10, FBXW7, XPC, AK1, NDRG1, RALGDS, CYFIP2, ADA, TNFSF9, KLK8, STOM, PLK2, RCHY1, RAB40C, ERCC5, CDH13, DDIT3, FUCA1, H2AW, TP63, HSPA4L, EPHX1, H2AJ, CTSF, TAX1BP3, TSC22D1, RAP2B, COQ8A, HEXIM1, SPHK1, DEF6, CCP110, CEBPA, KIF13B, OSGIN1, ITGB4, INHBB, VAMP8, VWA5A, ABAT, CTSD, HINT1, ALOX15B, WWP1, NUPR1, TCN2, CDKN2AIP, ZNF365, MAPKAPK3, SLC7A11, ABCC5, CD81, FAM162A, CDK5R1, PITPNC1, PMM1, TPD52L1, IFI30, GM2A, RPS12, EPS8L2, BLCAP, CD82, TCHH, RHBDF2, TGFA, ISCU, LDHB, FGF13, RXRA, APP, CLCA2, CGRRF1, ACVR1B, GPX2, KRT17, ZBTB16, TSPYL2, GLS2, PRMT2, NHLH2, BAIAP2, RETSAT, IRAG2, MXD4
HALLMARK_P53_PATHWAY_2	CDKN1A, BTG2, MDM2, CCNG1, GADD45A, TAP1, ZMAT3, DDB2, EI24, DDIT4, ATF3, BAX, PIDD1, SAT1, CDKN2A, AEN, PPM1D, BTG1, SLC19A2, IER3, TP53, NOTCH1, FOS, PLK3, TRIAP1, BAK1, CCND2, APAF1, PDGFA, SERPINB5, DGKA, KLF4, IP6K2, PRKAB1, SOCS1, CASP1, PCNA, RPS27L, RB1, PPP1R15A, POLH, TGFB1, ABHD4, TRAF4, IER5, RGS16, HRAS, PVT1, ZFP36L1, SDC1, WRAP73, PLXNB2, PROCR, NOL8, SP1, JAG2, DRAM1, RPL18, MXD1, TRAFD1, ANKRA2, HBEGF, RAD51C, TRIB3, PTPRE, VDR, ELP1, POM121, EPHA2, JUN, SERTAD3, IRAK1, UPP1, LIF, RPL36, RNF19B, STEAP3, SLC35D1, TPRKB, RRP8, IL1A, TM4SF1, MKNK2, RACK1, ST14, HDAC3, CCNK, NUDT15, TNNI1, F2R, CSRNP2, BMP2, TM7SF3, PTPN14, SLC3A2, S100A4, CCND3, H1-2, DNTTIP2, SEC61A1, HMOX1, RAD9A
HALLMARK_UV_RESPONSE_UP	NXF1, SLC6A8, BAK1, CDC5L, HSPA2, POLR2H, ALAS1, TUBA4A, C4BPB, CCNE1, EPHX1, GRPEL1, ICAM1, FEN1, ARRB2, JUNB, CTSV, DGAT1, ATF3, CASP3, RASGRP1, TMBIM6, FOS, TAP1, E2F5, RAB27A, CCND3, SLC25A4, SPR, CDKN2B, SHOX2, OLFM1, IGFBP2, LYN, CLTB, BCL2L11, LHX2, NFKBIA, MSX1, H2AX, NR4A1, GLS, CDC34, MMP14, STK25, PDAP1, ABCB1, BSG, SELENOW, IRF1, RXRB, TFRC, PPIF, CDKN1C, HLA-F, CREG1, APOM, BMP2, TGFBRAP1, NAT1, CYB5R1, RRAD, POLE3, IL6, YKT6, ACAA1, CLCN2, AGO2, SOD2, PPP1R2, RHOB, RET, PDLIM3, EPCAM, DNAJA1, SULT1A1, CHKA, CYP1A1, ATP6V1F, CDO1, ALDOA, NPTXR, EIF2S3, CNP, GRINA, BID, POLG2, IL6ST, HYAL2, FOSB, MGAT1, NKX2-5, PPAT, FURIN, MRPL23, HTR7, CXCL2, KLHDC3, PRPF3, DNAJB1, AP2S1, PSMC3, TST, SIGMAR1, GCH1, BTG2, CEBPG, TARS1, UROD, PARP2, BTG3, DLG4, CHRNA5, NPTX2, ATP6V1C1, AQP3, PLCL1, NUP58, TYRO3, HMOX1, RPN1, BTG1, FMO1, ASNS, DDX21, KCNH2, COL2A1, MAOA, TCHH, CYB5B, HSPA13, GGH, GAL, NTRK3, PPT1, FGF18, FKBP4, STIP1, EIF5, ENO2, GPX3, PRKACA, PRKCD, STARD3, MARK2, SLC6A12, SQSTM1, PTPRD, MAPK8IP2, CDK2, ONECUT1, RFC4, CA2, TACR3, AMD1, HNRNPU, WIZ, CCK
HALLMARK_UV_RESPONSE_UP_1	SLC6A8, HSPA2, ALAS1, TUBA4A, EPHX1, ARRB2, CTSV, RASGRP1, SLC25A4, SPR, CDKN2B, OLFM1, LYN, CLTB, LHX2, MSX1, GLS, STK25, SELENOW, PPIF, CDKN1C, CREG1, CYB5R1, RRAD, ACAA1, RHOB, RET, PDLIM3, EPCAM, SULT1A1, CHKA, CYP1A1, ATP6V1F, CDO1, ALDOA, NPTXR, CNP, GRINA, IL6ST, MGAT1, MRPL23, HTR7, KLHDC3, PSMC3, TST, SIGMAR1, UROD, PARP2, DLG4, NPTX2, ATP6V1C1, AQP3, PLCL1, TYRO3, KCNH2, MAOA, TCHH, CYB5B, NTRK3, PPT1, EIF5, ENO2, GPX3, PRKCD, MARK2, SLC6A12, SQSTM1, PTPRD, MAPK8IP2, ONECUT1, CA2, TACR3, AMD1, CCK
HALLMARK_UV_RESPONSE_UP_2	NXF1, BAK1, CDC5L, POLR2H, C4BPB, CCNE1, GRPEL1, ICAM1, FEN1, JUNB, DGAT1, ATF3, CASP3, TMBIM6, FOS, TAP1, E2F5, RAB27A, CCND3, SHOX2, IGFBP2, BCL2L11, NFKBIA, H2AX, NR4A1, CDC34, MMP14, PDAP1, ABCB1, BSG, IRF1, RXRB, TFRC, HLA-F, APOM, BMP2, TGFBRAP1, NAT1, POLE3, IL6, YKT6, CLCN2, AGO2, SOD2, PPP1R2, DNAJA1, EIF2S3, BID, POLG2, HYAL2, FOSB, NKX2-5, PPAT, FURIN, CXCL2, PRPF3, DNAJB1, AP2S1, GCH1, BTG2, CEBPG, TARS1, BTG3, CHRNA5, NUP58, HMOX1, RPN1, BTG1, FMO1, ASNS, DDX21, COL2A1, HSPA13, GGH, GAL, FGF18, FKBP4, STIP1, PRKACA, STARD3, CDK2, RFC4, HNRNPU, WIZ
HALLMARK_UV_RESPONSE_DN	TJP1, NFIB, TGFBR3, TFPI, MMP16, ABCC1, MAP2K5, AGGF1, PLCB4, MET, IRS1, PTPRM, AKT3, SIPA1L1, NR1D2, ATRN, ANXA2, ADD3, CDKN1B, ATXN1, CAP2, PRDM2, TOGARAM1, SDC2, SMAD3, SLC7A1, GCNT1, RUNX1, RND3, PLPP3, NR3C1, YTHDC1, PPARG, ADGRL2, DLG1, ATP2B4, NIPBL, PEX14, MYC, RASA2, FZD2, BMPR1A, LPAR1, PRKCA, MGMT, PRKCE, RXRA, LTBP1, LDLR, RBPMS, CACNA1A, RGS4, COL5A2, PTPN21, PRKAR2B, GJA1, BCKDHB, DMAC2L, SERPINE1, AMPH, MIOS, CITED2, COL1A2, INSIG1, FYN, WDR37, ZMIZ1, PMP22, CDON, PIK3R3, NOTCH2, SYNJ2, SMAD7, MAP1B, TENT4A, PTEN, DYRK1A, NEK7, SPOP, F3, ERBB2, GRK5, DUSP1, VLDLR, CAV1, COL11A1, CDC42BPA, CDK13, SFMBT1, ADORA2B, BHLHE40, COL3A1, KCNMA1, SYNE1, IGF1R, CELF2, MTA1, EFEMP1, LAMC1, PHF3, SCAF8, VAV2, PIAS3, ACVR2A, NRP1, MRPS31, CCN1, DAB2, MAGI2, ANXA4, COL1A1, SCHIP1, DDAH1, PDGFRB, ATRX, KALRN, TGFBR2, PTGFR, ATP2C1, ARHGEF9, NFKB1, MGLL, FBLN5, PDLIM5, MAPK14, SRI, INPP4B, IGFBP5, ITGB3, BDNF, ID1, SNAI2, SCN8A, ATP2B1, FHL2, KIT, APBB2, PIK3CD, DLC1, MT1E, DBP, HAS2, SLC22A18, ICA1
HALLMARK_UV_RESPONSE_DN_1	TJP1, NFIB, TGFBR3, PLCB4, MET, PTPRM, AKT3, NR1D2, ATRN, ADD3, CDKN1B, ATXN1, CAP2, PRDM2, TOGARAM1, SMAD3, GCNT1, PLPP3, NR3C1, YTHDC1, PPARG, DLG1, ATP2B4, NIPBL, PEX14, FZD2, LPAR1, PRKCA, MGMT, PRKCE, RXRA, LTBP1, CACNA1A, RGS4, PRKAR2B, GJA1, DMAC2L, AMPH, WDR37, ZMIZ1, PMP22, SYNJ2, SMAD7, MAP1B, NEK7, SPOP, ERBB2, VLDLR, CDC42BPA, KCNMA1, SYNE1, IGF1R, CELF2, EFEMP1, PHF3, MRPS31, DAB2, MAGI2, ANXA4, SCHIP1, DDAH1, ATRX, KALRN, TGFBR2, PTGFR, ATP2C1, ARHGEF9, MGLL, FBLN5, SRI, INPP4B, BDNF, SCN8A, ATP2B1, KIT, APBB2, PIK3CD, MT1E, DBP, ICA1
