id	genes
BIOCARTA_PPARG_PATHWAY	PPARG, LPL, CREBBP, EP300, PPARGC1A, RXRA, NCOA1, MED1
BIOCARTA_PPARG_PATHWAY_1	PPARG, PPARGC1A, RXRA, NCOA1
BIOCARTA_PPARG_PATHWAY_2	LPL, CREBBP, EP300, MED1
BIOCARTA_ION_PATHWAY	P2RY2, PLCG1, PRKCB, PTK2B, PRKCA
BIOCARTA_ION_PATHWAY_1	P2RY2, PRKCB, PTK2B, PRKCA
BIOCARTA_ION_PATHWAY_2	PLCG1
BIOCARTA_PELP1_PATHWAY	MAPK3, ESR1, MAPK1, CREBBP, EP300, PELP1
BIOCARTA_PELP1_PATHWAY_1	MAPK3, ESR1, MAPK1, PELP1
BIOCARTA_PELP1_PATHWAY_2	CREBBP, EP300
BIOCARTA_STAT3_PATHWAY	MAPK3, TYK2, JAK1, MTOR, MAPK1, STAT3, JAK3, JAK2
BIOCARTA_STAT3_PATHWAY_1	MAPK3, MAPK1, JAK2
BIOCARTA_STAT3_PATHWAY_2	TYK2, JAK1, MTOR, STAT3, JAK3
BIOCARTA_EEA1_PATHWAY	EGF, RAB5A, EGFR, HGS, TF, TFRC, EEA1
BIOCARTA_EEA1_PATHWAY_1	EGF, RAB5A, TF, EEA1
BIOCARTA_EEA1_PATHWAY_2	EGFR, HGS, TFRC
BIOCARTA_MITR_PATHWAY	MYOD1, HDAC9, CAMK1G, YWHAH, CAMK1
BIOCARTA_MITR_PATHWAY_1	HDAC9, CAMK1G, YWHAH, CAMK1
BIOCARTA_MITR_PATHWAY_2	MYOD1
BIOCARTA_CIRCADIAN_PATHWAY	ARNTL, CRY1, CLOCK, PER1, CSNK1E, CRY2
BIOCARTA_CIRCADIAN_PATHWAY_1	CLOCK, CRY2
BIOCARTA_CIRCADIAN_PATHWAY_2	ARNTL, CRY1, PER1, CSNK1E
BIOCARTA_RECK_PATHWAY	MMP14, HRAS, MMP9, RECK, MMP2, TIMP1, TIMP4, TIMP2, TIMP3
BIOCARTA_RECK_PATHWAY_1	RECK, TIMP2, TIMP3
BIOCARTA_RECK_PATHWAY_2	MMP14, HRAS, MMP9, MMP2, TIMP1, TIMP4
BIOCARTA_MSP_PATHWAY	IL1B, CSF1, TNF, CCL2, MST1, MST1R
BIOCARTA_MSP_PATHWAY_1	MST1R
BIOCARTA_MSP_PATHWAY_2	IL1B, CSF1, TNF, CCL2, MST1
BIOCARTA_SLRP_PATHWAY	BGN, KERA, LUM, EPYC, FMOD, DCN
BIOCARTA_SLRP_PATHWAY_1	KERA
BIOCARTA_SLRP_PATHWAY_2	BGN, LUM, EPYC, FMOD, DCN
BIOCARTA_ALTERNATIVE_PATHWAY	CFP, CFB, C7, C8A, CFD, C6, C5, C3, C9
BIOCARTA_ALTERNATIVE_PATHWAY_1	C7, C8A, CFD, C6, C3
BIOCARTA_ALTERNATIVE_PATHWAY_2	CFP, CFB, C5, C9
BIOCARTA_FOSB_PATHWAY	JUND, GRIA2, PPP1R1B, FOSB, CDK5
BIOCARTA_FOSB_PATHWAY_1	GRIA2, PPP1R1B, CDK5
BIOCARTA_FOSB_PATHWAY_2	JUND, FOSB
BIOCARTA_NOTCH_PATHWAY	PSEN1, DLL1, ADAM17, RBPJ, NOTCH1, FURIN
BIOCARTA_NOTCH_PATHWAY_1	PSEN1, RBPJ
BIOCARTA_NOTCH_PATHWAY_2	DLL1, ADAM17, NOTCH1, FURIN
BIOCARTA_TUBBY_PATHWAY	HTR2C, GNAQ, PLCB1, TUB, CHRM1
BIOCARTA_TUBBY_PATHWAY_1	HTR2C, GNAQ, PLCB1, TUB, CHRM1
BIOCARTA_TUBBY_PATHWAY_2	
BIOCARTA_MRP_PATHWAY	ABCC1, ABCC3, ABCB1, GSTP1, ABCB4, ABCB11
BIOCARTA_MRP_PATHWAY_1	GSTP1, ABCB11
BIOCARTA_MRP_PATHWAY_2	ABCC1, ABCC3, ABCB1, ABCB4
BIOCARTA_DICER_PATHWAY	AGO1, DICER1, AGO3, AGO4, AGO2
BIOCARTA_DICER_PATHWAY_1	DICER1
BIOCARTA_DICER_PATHWAY_2	AGO1, AGO3, AGO4, AGO2
BIOCARTA_PLCD_PATHWAY	PLCD1, ADRA1B, PRKCB, TGM2, PRKCA
BIOCARTA_PLCD_PATHWAY_1	PLCD1, ADRA1B, PRKCB, PRKCA
BIOCARTA_PLCD_PATHWAY_2	TGM2
BIOCARTA_RAN_PATHWAY	RAN, RANBP1, RANGAP1, RANBP2, RCC1
BIOCARTA_RAN_PATHWAY_1	RANGAP1, RANBP2
BIOCARTA_RAN_PATHWAY_2	RAN, RANBP1, RCC1
BIOCARTA_WNT_LRP6_PATHWAY	DKK1, FZD1, DKK2, WNT8B, WNT8A, KREMEN2
BIOCARTA_WNT_LRP6_PATHWAY_1	DKK1, DKK2, WNT8A, KREMEN2
BIOCARTA_WNT_LRP6_PATHWAY_2	FZD1, WNT8B
BIOCARTA_PEPI_PATHWAY	CXCL8, ELANE, CELA1, GRN, SLPI, CELA2A, CELA2B, CELA3B
BIOCARTA_PEPI_PATHWAY_1	CELA1, GRN, CELA2A, CELA2B
BIOCARTA_PEPI_PATHWAY_2	CXCL8, ELANE, SLPI, CELA3B
BIOCARTA_IFNG_PATHWAY	IFNG, JAK1, IFNGR1, IFNGR2, JAK2, STAT1
BIOCARTA_IFNG_PATHWAY_1	IFNG, IFNGR1, JAK2, STAT1
BIOCARTA_IFNG_PATHWAY_2	JAK1, IFNGR2
BIOCARTA_BOTULIN_PATHWAY	VAMP2, SNAP25, CHRNA1, CHRM1, STX1A
BIOCARTA_BOTULIN_PATHWAY_1	VAMP2, SNAP25, CHRM1, STX1A
BIOCARTA_BOTULIN_PATHWAY_2	CHRNA1
KEGG_N_GLYCAN_BIOSYNTHESIS	ALG13, DOLPP1, RPN1, ALG14, MAN1B1, ALG3, B4GALT1, MGAT5, RPN2, STT3A, MGAT3, DAD1, MGAT2, ALG12, TUSC3, MAN1C1, DPM2, DPM1, GANAB, ALG1, MGAT4A, ALG10B, STT3B, MAN1A2, ALG10, ALG11, ALG8, ALG2, DPAGT1, RFT1, DPM3, DDOST, MGAT4B, ALG6, MAN2A2, MAN1A1, MAN2A1, ST6GAL1, B4GALT3, ALG5, B4GALT2, MGAT5B, ALG9, MOGS, FUT8, MGAT1
KEGG_N_GLYCAN_BIOSYNTHESIS_1	ALG14, MGAT5, MGAT3, ALG12, TUSC3, MAN1C1, MGAT4A, MAN2A2, MAN1A1, MAN2A1, MGAT5B, FUT8, MGAT1
KEGG_N_GLYCAN_BIOSYNTHESIS_2	ALG13, DOLPP1, RPN1, MAN1B1, ALG3, B4GALT1, RPN2, STT3A, DAD1, MGAT2, DPM2, DPM1, GANAB, ALG1, ALG10B, STT3B, MAN1A2, ALG10, ALG11, ALG8, ALG2, DPAGT1, RFT1, DPM3, DDOST, MGAT4B, ALG6, ST6GAL1, B4GALT3, ALG5, B4GALT2, ALG9, MOGS
KEGG_OTHER_GLYCAN_DEGRADATION	ENGASE, GLB1, MANBA, MAN2B1, GBA, NEU4, NEU2, NEU1, FUCA1, FUCA2, AGA, MAN2C1, MAN2B2, NEU3, HEXB, HEXA
KEGG_OTHER_GLYCAN_DEGRADATION_1	MANBA, GBA, FUCA1, AGA, MAN2B2, NEU3
KEGG_OTHER_GLYCAN_DEGRADATION_2	ENGASE, GLB1, MAN2B1, NEU4, NEU2, NEU1, FUCA2, MAN2C1, HEXB, HEXA
KEGG_O_GLYCAN_BIOSYNTHESIS	GALNT4, GALNT15, GALNTL5, GALNT6, GALNT5, GALNT16, GALNTL6, GALNT13, GCNT3, GALNT10, ST6GALNAC1, GALNT9, GALNT7, GCNT4, GALNT11, GCNT1, GALNT8, GALNT14, B3GNT6, C1GALT1, GALNT18, GALNT12, GALNT2, GALNT3, GALNT17, GALNT1, ST3GAL2, ST3GAL1, B4GALT5, C1GALT1C1
KEGG_O_GLYCAN_BIOSYNTHESIS_1	GALNT15, GALNTL5, GALNT6, GALNT16, GALNTL6, GALNT13, GCNT3, ST6GALNAC1, GALNT9, GALNT7, GCNT4, GALNT11, GCNT1, GALNT8, C1GALT1, GALNT18, GALNT12, GALNT3, GALNT17, ST3GAL1
KEGG_O_GLYCAN_BIOSYNTHESIS_2	GALNT4, GALNT5, GALNT10, GALNT14, B3GNT6, GALNT2, GALNT1, ST3GAL2, B4GALT5, C1GALT1C1
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	HS3ST3A1, HPSE, HPSE2, GLB1, GUSB, HYAL3, GNS, HYAL4, HYAL1, HYAL2, SPAM1, HGSNAT, GALNS, IDUA, HS3ST3B1, SGSH, HEXB, NAGLU, HEXA, IDS, ARSB
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION_1	HS3ST3A1, HPSE, HPSE2, SPAM1, NAGLU, IDS
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION_2	GLB1, GUSB, HYAL3, GNS, HYAL4, HYAL1, HYAL2, HGSNAT, GALNS, IDUA, HS3ST3B1, SGSH, HEXB, HEXA, ARSB
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	CHST2, B4GAT1, B3GNT2, CHST1, B4GALT1, B3GNT7, ST3GAL2, B4GALT3, ST3GAL1, B4GALT2, B4GALT4, CHST4, ST3GAL3, FUT8, CHST6
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE_1	B4GAT1, CHST1, B3GNT7, ST3GAL1, CHST4, FUT8, CHST6
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE_2	CHST2, B3GNT2, B4GALT1, ST3GAL2, B4GALT3, B4GALT2, B4GALT4, ST3GAL3
KEGG_GLYCEROLIPID_METABOLISM	MBOAT2, GPAM, LIPG, DGKZ, DGKE, DGKD, DGKH, MBOAT1, GK, DGAT2, GK2, GLA, ALDH7A1, AGK, TKFC, AGPAT3, AWAT2, AGPAT4, AKR1B1, PNLIPRP2, PNLIPRP1, PNLIP, DGAT1, GLYCTK, LPL, ALDH1B1, DGKQ, ALDH2, DGKB, DGKG, AKR1A1, DGKA, PLPP3, LIPC, DGKI, LCLAT1, GPAT3, MGLL, GPAT4, ALDH9A1, ALDH3A2, PNPLA3, PLPP1, PLPP2, AGPAT1, AGPAT2, CEL, GPAT2, LIPF
KEGG_GLYCEROLIPID_METABOLISM_1	MBOAT2, GPAM, DGKZ, DGKE, MBOAT1, DGAT2, GK2, ALDH7A1, TKFC, AGPAT3, AGPAT4, AKR1B1, PNLIPRP2, DGKQ, ALDH2, DGKB, AKR1A1, PLPP3, LIPC, DGKI, GPAT3, MGLL, ALDH9A1, ALDH3A2, PLPP1, PLPP2, AGPAT1, AGPAT2, CEL, GPAT2, LIPF
KEGG_GLYCEROLIPID_METABOLISM_2	LIPG, DGKD, DGKH, GK, GLA, AGK, AWAT2, PNLIPRP1, PNLIP, DGAT1, GLYCTK, LPL, ALDH1B1, DGKG, DGKA, LCLAT1, GPAT4, PNPLA3
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PIGP, PIGW, PIGM, PIGN, PIGS, PIGF, DPM2, PIGQ, PIGH, PIGO, PIGG, PIGZ, GPAA1, PIGU, PGAP1, PIGT, PIGK, PIGY, PIGL, PIGV, PIGB, PIGX, PIGA, GPLD1, PIGC
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS_1	PIGP, PIGZ, PIGK, PIGV, PIGX, PIGA, GPLD1
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS_2	PIGW, PIGM, PIGN, PIGS, PIGF, DPM2, PIGQ, PIGH, PIGO, PIGG, GPAA1, PIGU, PGAP1, PIGT, PIGY, PIGL, PIGB, PIGC
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PEMT, PLA2G15, GPD1, GPD1L, LPGAT1, GPAM, MBOAT2, MBOAT7, CHAT, LPCAT1, PTDSS1, ACHE, PLA2G3, DGKZ, ETNK1, DGKE, DGKD, PCYT1A, DGKH, JMJD7-PLA2G4B, CHPT1, MBOAT1, PLA2G6, PLA2G2E, PLA2G10, LPCAT3, PLA2G2A, ETNK2, PLA2G4A, PLA2G5, PLA2G12B, PLA2G4B, PTDSS2, PLA2G2F, PCYT2, CDS1, AGPAT3, AGPAT4, PGS1, LYPLA1, PLA2G1B, ADPRM, CDIPT, DGKQ, CDS2, DGKB, DGKG, PLPP3, DGKA, DGKI, PHOSPHO1, LCLAT1, GPAT3, GNPAT, LPCAT4, PLA2G4E, GPAT4, CHKA, PLPP1, PLPP2, LYPLA2, PLA2G2C, AGPAT1, PLA2G2D, LPCAT2, PLA2G12A, AGPAT2, PLD1, CHKB, PISD, PLD2, PCYT1B, GPAT2, LCAT, CRLS1, GPD2
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM_1	PLA2G15, GPD1, LPGAT1, GPAM, MBOAT2, CHAT, DGKZ, ETNK1, DGKE, MBOAT1, PLA2G6, ETNK2, PLA2G5, PLA2G4B, PLA2G2F, PCYT2, CDS1, AGPAT3, AGPAT4, PLA2G1B, ADPRM, CDIPT, DGKQ, CDS2, DGKB, PLPP3, DGKI, PHOSPHO1, GPAT3, LPCAT4, PLA2G4E, CHKA, PLPP1, PLPP2, PLA2G2C, AGPAT1, PLA2G2D, LPCAT2, PLA2G12A, AGPAT2, PLD1, PISD, PLD2, PCYT1B, GPAT2, GPD2
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM_2	PEMT, GPD1L, MBOAT7, LPCAT1, PTDSS1, ACHE, PLA2G3, DGKD, PCYT1A, DGKH, JMJD7-PLA2G4B, CHPT1, PLA2G2E, PLA2G10, LPCAT3, PLA2G2A, PLA2G4A, PLA2G12B, PTDSS2, PGS1, LYPLA1, DGKG, DGKA, LCLAT1, GNPAT, GPAT4, LYPLA2, CHKB, LCAT, CRLS1
KEGG_ETHER_LIPID_METABOLISM	ENPP2, PAFAH1B1, PLPP3, LPCAT1, PLA2G3, ENPP6, LPCAT4, PLA2G4E, JMJD7-PLA2G4B, CHPT1, AGPS, PLA2G6, PAFAH1B3, PLA2G2E, PLA2G10, PAFAH2, PLA2G2A, PLA2G4A, PLA2G5, PLA2G12B, PLA2G4B, PLA2G7, PLA2G2F, PLPP1, PLPP2, PLA2G2C, PAFAH1B2, PLA2G2D, LPCAT2, PLD1, PLA2G12A, PLD2, PLA2G1B
KEGG_ETHER_LIPID_METABOLISM_1	ENPP2, PAFAH1B1, PLPP3, ENPP6, LPCAT4, PLA2G4E, AGPS, PLA2G6, PAFAH1B3, PLA2G5, PLA2G4B, PLA2G7, PLA2G2F, PLPP1, PLPP2, PLA2G2C, PAFAH1B2, PLA2G2D, LPCAT2, PLD1, PLA2G12A, PLD2, PLA2G1B
KEGG_ETHER_LIPID_METABOLISM_2	LPCAT1, PLA2G3, JMJD7-PLA2G4B, CHPT1, PLA2G2E, PLA2G10, PAFAH2, PLA2G2A, PLA2G4A, PLA2G12B
KEGG_ARACHIDONIC_ACID_METABOLISM	EPHX2, CYP2E1, ALOX5, CYP4A11, CYP2J2, GGT1, PLA2G3, AKR1C3, PTGIS, ALOX12B, CYP4F2, CYP2C18, PTGES2, ALOX15B, ALOX15, JMJD7-PLA2G4B, PLA2G6, PLA2G2E, PLA2G10, PLA2G2A, PLA2G4A, PLA2G5, PTGS2, PLA2G12B, PTGS1, PLA2G4B, PLA2G2F, ALOX12, CYP2C9, GPX7, GPX6, CYP2C19, CYP2C8, CBR1, CYP2B6, CBR3, CYP2U1, PLA2G1B, LTA4H, PTGES, GPX5, GPX1, CYP4A22, GPX2, GPX3, GPX4, CYP4F3, PLA2G4E, LTC4S, GGT6, GGT7, GGT5, HPGDS, PLA2G2C, PTGDS, PLA2G2D, PLA2G12A, TBXAS1
KEGG_ARACHIDONIC_ACID_METABOLISM_1	EPHX2, CYP2E1, CYP4A11, CYP2J2, GGT1, AKR1C3, ALOX12B, CYP4F2, CYP2C18, PTGES2, ALOX15B, ALOX15, PLA2G6, PLA2G5, PLA2G4B, PLA2G2F, CYP2C9, CYP2C8, CBR1, CBR3, CYP2U1, PLA2G1B, LTA4H, GPX1, CYP4A22, GPX2, GPX3, GPX4, CYP4F3, PLA2G4E, GGT6, HPGDS, PLA2G2C, PTGDS, PLA2G2D, PLA2G12A, TBXAS1
KEGG_ARACHIDONIC_ACID_METABOLISM_2	ALOX5, PLA2G3, PTGIS, JMJD7-PLA2G4B, PLA2G2E, PLA2G10, PLA2G2A, PLA2G4A, PTGS2, PLA2G12B, PTGS1, ALOX12, GPX7, GPX6, CYP2C19, CYP2B6, PTGES, GPX5, LTC4S, GGT7, GGT5
KEGG_LINOLEIC_ACID_METABOLISM	CYP2E1, CYP3A5, CYP2J2, CYP3A4, PLA2G3, AKR1B10, CYP2C18, CYP1A2, ALOX15, PLA2G4E, JMJD7-PLA2G4B, PLA2G6, PLA2G2E, PLA2G10, PLA2G2A, PLA2G4A, CYP3A43, PLA2G5, PLA2G12B, PLA2G4B, PLA2G2F, PLA2G2C, PLA2G2D, CYP2C9, PLA2G12A, CYP2C19, CYP2C8, CYP3A7, PLA2G1B
KEGG_LINOLEIC_ACID_METABOLISM_1	CYP2E1, CYP3A5, CYP2J2, CYP3A4, AKR1B10, CYP2C18, ALOX15, PLA2G4E, PLA2G6, PLA2G5, PLA2G4B, PLA2G2F, PLA2G2C, PLA2G2D, CYP2C9, PLA2G12A, CYP2C8, PLA2G1B
KEGG_LINOLEIC_ACID_METABOLISM_2	PLA2G3, CYP1A2, JMJD7-PLA2G4B, PLA2G2E, PLA2G10, PLA2G2A, PLA2G4A, CYP3A43, PLA2G12B, CYP2C19, CYP3A7
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	JMJD7-PLA2G4B, PLA2G6, PLA2G2E, PLA2G10, PLA2G2A, PLA2G4A, PLA2G5, PLA2G12B, PLA2G4B, PLA2G2F, FADS2, ACOX3, PLA2G2C, PLA2G2D, PLA2G3, PLA2G12A, ACOX1, PLA2G4E, PLA2G1B
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM_1	PLA2G6, PLA2G5, PLA2G4B, PLA2G2F, FADS2, PLA2G2C, PLA2G2D, PLA2G12A, PLA2G4E, PLA2G1B
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM_2	JMJD7-PLA2G4B, PLA2G2E, PLA2G10, PLA2G2A, PLA2G4A, PLA2G12B, ACOX3, PLA2G3, ACOX1
KEGG_SPHINGOLIPID_METABOLISM	GAL3ST1, SGPP2, GLB1, GALC, SGMS2, GBA, SPHK2, NEU2, PLPP3, NEU1, ACER2, UGCG, DEGS2, ARSA, SPHK1, SGPL1, NEU3, SMPD4, SGMS1, ACER3, CERK, SMPD2, ENPP7, DEGS1, SGPP1, NEU4, GLA, ACER1, PLPP1, ASAH1, PLPP2, SMPD1, B4GALT6, SPTLC2, SPTLC1, SMPD3, KDSR, UGT8, ASAH2
KEGG_SPHINGOLIPID_METABOLISM_1	GAL3ST1, SGPP2, GALC, SGMS2, GBA, SPHK2, PLPP3, ACER2, DEGS2, ARSA, SPHK1, NEU3, SGMS1, ACER3, SGPP1, PLPP1, ASAH1, PLPP2, SMPD1, B4GALT6, SPTLC2, SMPD3, KDSR, UGT8
KEGG_SPHINGOLIPID_METABOLISM_2	GLB1, NEU2, NEU1, UGCG, SGPL1, SMPD4, CERK, SMPD2, ENPP7, DEGS1, NEU4, GLA, ACER1, SPTLC1, ASAH2
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	B3GNT4, B3GNT2, ST3GAL6, B4GALT1, B3GNT5, FUT9, FUT7, FUT6, FUT5, FUT4, FUT3, FUT2, FUT1, B4GAT1, GCNT2, B3GNT3, B3GALT5, ABO, B4GALT3, B4GALT2, ST3GAL4, B4GALT4, ST3GAL3, B3GALT2, B3GALT1, ST8SIA1
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES_1	B3GNT4, ST3GAL6, FUT9, FUT7, FUT4, FUT2, FUT1, B4GAT1, B3GALT5, ABO, ST3GAL4, B3GALT2, B3GALT1, ST8SIA1
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES_2	B3GNT2, B4GALT1, B3GNT5, FUT6, FUT5, FUT3, GCNT2, B3GNT3, B4GALT3, B4GALT2, B4GALT4, ST3GAL3
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	A4GALT, B3GALT5, GLA, FUT9, ST3GAL2, GBGT1, ST3GAL1, FUT2, FUT1, HEXB, NAGA, ST8SIA1, B3GALNT1, HEXA
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES_1	A4GALT, B3GALT5, FUT9, GBGT1, ST3GAL1, FUT2, FUT1, ST8SIA1
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES_2	GLA, ST3GAL2, HEXB, NAGA, B3GALNT1, HEXA
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	ST6GALNAC4, ST6GALNAC3, ST6GALNAC6, B4GALNT1, GLB1, ST6GALNAC5, SLC33A1, ST3GAL5, ST3GAL2, ST3GAL1, HEXB, ST8SIA1, B3GALT4, ST8SIA5, HEXA
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES_1	ST6GALNAC3, ST6GALNAC6, B4GALNT1, ST6GALNAC5, ST3GAL5, ST3GAL1, ST8SIA1, ST8SIA5
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES_2	ST6GALNAC4, GLB1, SLC33A1, ST3GAL2, HEXB, B3GALT4, HEXA
KEGG_RIBOFLAVIN_METABOLISM	ACP4, ENPP3, ENPP1, ACP6, RFK, ACP3, FLAD1, TYR, MTMR7, MTMR6, PHPT1, MTMR1, ACP1, ACP2, ACP5, MTMR2
KEGG_RIBOFLAVIN_METABOLISM_1	ENPP3, MTMR7, MTMR6, PHPT1, MTMR1, ACP5, MTMR2
KEGG_RIBOFLAVIN_METABOLISM_2	ACP4, ENPP1, ACP6, RFK, ACP3, FLAD1, TYR, ACP1, ACP2
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	NMNAT1, NT5C2, ENPP3, ENPP1, BST1, NNT, AOX1, CD38, NT5M, NADSYN1, NUDT12, NT5C1B, NT5C3A, NMRK1, NT5C1A, QPRT, NAMPT, NT5C, NMNAT3, PNP, NMNAT2, NT5E, NADK, NNMT
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM_1	NT5C2, ENPP3, BST1, NNT, AOX1, CD38, NT5M, NUDT12, NMRK1, NT5C1A, QPRT, NT5C, NMNAT2
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM_2	NMNAT1, ENPP1, NADSYN1, NT5C1B, NT5C3A, NAMPT, NMNAT3, PNP, NT5E, NADK, NNMT
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	PPCS, ENPP3, PANK3, PPCDC, ENPP1, VNN2, VNN1, PANK1, PANK4, UPB1, DPYS, COASY, DPYD, PANK2, BCAT1, BCAT2
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS_1	ENPP3, VNN2, VNN1, UPB1, DPYS
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS_2	PPCS, PANK3, PPCDC, ENPP1, PANK1, PANK4, COASY, DPYD, PANK2, BCAT1, BCAT2
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	CARS2, DARS2, RARS1, SARS1, VARS2, YARS2, WARS1, AARS1, FARSA, HARS1, SARS2, RARS2, NARS1, LARS2, FARSB, AARS2, YARS1, NARS2, GARS1, IARS2, KARS1, WARS2, TARS3, LARS1, VARS1, PARS2, MARS2, CARS1, IARS1, TARS2, SEPSECS, MTFMT, TARS1, DARS1, HARS2, PSTK, QARS1, EARS2, EPRS1, FARS2, MARS1
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS_1	SARS1, AARS1, TARS3, TARS2, SEPSECS, DARS1, PSTK
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS_2	CARS2, DARS2, RARS1, VARS2, YARS2, WARS1, FARSA, HARS1, SARS2, RARS2, NARS1, LARS2, FARSB, AARS2, YARS1, NARS2, GARS1, IARS2, KARS1, WARS2, LARS1, VARS1, PARS2, MARS2, CARS1, IARS1, MTFMT, TARS1, HARS2, QARS1, EARS2, EPRS1, FARS2, MARS1
KEGG_BASAL_TRANSCRIPTION_FACTORS	TBPL2, TAF1L, TAF2, TAF4, TAF7L, TAF1, TAF9B, GTF2A1L, STON1, TBP, GTF2A1, GTF2B, GTF2A2, TAF11, TAF12, TAF5L, TAF13, GTF2IRD1, TAF9, TAF10, GTF2H2, TAF7, GTF2H1, TAF6L, GTF2F2, GTF2F1, GTF2E2, TAF4B, TAF6, GTF2E1, TAF5, GTF2I, GTF2H4, TBPL1, GTF2H3
KEGG_BASAL_TRANSCRIPTION_FACTORS_1	TBPL2, TAF9B, GTF2F1, TAF4B, GTF2E1
KEGG_BASAL_TRANSCRIPTION_FACTORS_2	TAF1L, TAF2, TAF4, TAF7L, TAF1, GTF2A1L, STON1, TBP, GTF2A1, GTF2B, GTF2A2, TAF11, TAF12, TAF5L, TAF13, GTF2IRD1, TAF9, TAF10, GTF2H2, TAF7, GTF2H1, TAF6L, GTF2F2, GTF2E2, TAF6, TAF5, GTF2I, GTF2H4, TBPL1, GTF2H3
KEGG_NON_HOMOLOGOUS_END_JOINING	XRCC4, MRE11, POLL, POLM, NHEJ1, LIG4, FEN1, DNTT, XRCC5, RAD50, XRCC6, PRKDC, DCLRE1C
KEGG_NON_HOMOLOGOUS_END_JOINING_1	POLL, NHEJ1, LIG4, DNTT, RAD50, DCLRE1C
KEGG_NON_HOMOLOGOUS_END_JOINING_2	XRCC4, MRE11, POLM, FEN1, XRCC5, XRCC6, PRKDC
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	STX12, STX2, VAMP5, GOSR2, SNAP29, STX7, STX6, STX1A, STX11, STX16, VAMP1, VAMP3, BNIP1, STX3, VAMP2, STX10, VAMP7, SNAP47, SEC22B, VAMP4, VAMP8, YKT6, SNAP23, BET1L, STX18, GOSR1, SNAP25, USE1, STX5, STX4, STX19, VTI1B, BET1, VTI1A, TSNARE1, STX8, STX1B, STX17
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT_1	STX12, SNAP29, STX7, STX1A, STX11, VAMP1, VAMP3, STX3, VAMP2, SNAP47, VAMP8, SNAP25, USE1, STX4, STX19, VTI1B, VTI1A, TSNARE1, STX8, STX1B
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT_2	STX2, VAMP5, GOSR2, STX6, STX16, BNIP1, STX10, VAMP7, SEC22B, VAMP4, YKT6, SNAP23, BET1L, STX18, GOSR1, STX5, BET1, STX17
