id	genes
GOMF_CALCIUM_ION_BINDING	CDH2, NAALADL1, CDH3, EFCAB10, PLA2G4B, PDCD6, CDH4, CDH5, CDH6, CDH7, CDH8, CDH9, CDH10, EDIL3, CDH11, ADAM8, CDH12, CDH13, RASGRP1, CDH15, CDH16, CDH17, CDH18, SLC25A13, RASGRP2, PKDREJ, MICU1, TUBB4A, MYL12B, MYL9, CLGN, UNC13B, FBLN5, CIB2, CIB1, SCGN, MYL12A, CAMKK2, CGREF1, CETN1, DLL3, CETN2, CETN3, MASP2, CAPN9, MAN1A2, EHD1, ADAMTS13, CAPN11, FSTL1, ANXA10, PADI2, MAN1B1, CHP1, FKBP9, EFHC1, PKD1L2, SLC25A25, RASGRP4, CIB3, FAT3, PLA2G4E, CANT1, RPTN, SYT2, FBLN7, CIB4, COMP, OTOL1, SNTN, EGFLAM, CAPSL, CPS1, CRP, MYL6B, S100A16, SYT9, CSN2, VCAN, NCAN, EFCAB3, CCBE1, DSG4, CAPN12, SYT6, EFHB, RASEF, DAG1, DGKA, DGKB, DGKG, RHBDL3, CALML6, CABP7, OIT3, S100Z, DMP1, DNASE1L2, DNASE1L3, JAG1, DSC1, DSC2, DSC3, DSG1, DSG2, DSG3, DSPP, EGF, CELSR3, CELSR2, MEGF6, MEGF8, AIF1, EML1, ADGRE1, EPS15, F2, F7, F9, F10, F12, FBLN1, FAT1, FAT2, CABCOCO1, FBLN2, FBN1, VWCE, FBN2, EFEMP1, MICU2, CDHR3, SCUBE3, NID2, CLSTN1, RPH3A, MMRN1, CD93, NINL, PLCH1, UNC13A, TBC1D9B, SWAP70, FSTL4, FLG, ZZEF1, TBC1D9, STAB1, SYT11, SULF1, PLCB1, ASTN2, ADGRL3, ESYT1, NCS1, CRB1, MACF1, PADI4, CBLC, CEMIP2, ALOX15B, PLA2G4F, NPNT, HMCN2, RASGRP3, GCA, PAMR1, GALNT3, EGFL6, SNED1, AOC1, PCDHGA12, GLCE, PCDHB5, GAS6, CLEC4E, CABYR, PLA2G2D, GCH1, ITGB1BP2, PKD2L2, GJB2, PCDH17, HPGDS, PCDH11X, PCLO, AMY1A, AMY1B, AMY1C, AMY2A, GPD2, PPP2R3B, CDH20, CRACR2B, PLA2G4D, CDH19, DLL1, EFCAB9, MICU3, CRB2, GRIN1, GSN, GUCA1A, GUCA1B, MYLPF, EEF2K, PCDHB1, PADI1, SLC25A24, EFEMP2, H1-4, ANXA1, ANXA2, HABP2, ANXA2P2, ANXA3, ANXA4, ANXA5, PLA2G2E, ADGRE2, KCNIP3, KCNIP2, KCNIP1, EHD4, EHD3, EHD2, ANXA6, ANXA7, ANXA11, ANXA13, AOAH, HPCA, HPCAL1, APCS, HRC, HSPA5, HSPG2, S100A7A, VWA2, SYT10, IDS, EYS, PADI6, IHH, ITIH1, ITPR1, ITPR2, ITPR3, JAG2, EFCAB5, SPATA21, AGRN, PVALEF, NOTCH2NLA, HRNR, FLG2, CAPN8, EFCAB8, CDHR4, LALBA, PLA2G2C, LCP1, LDLR, LETM1, RAB44, LOXL2, LPL, LRP1, LRP2, LRP4, LTBP1, LTBP2, LTBP3, ARSA, MAN1A1, MATN1, MATN2, MATN3, MGP, MMP12, MMP13, UNC13C, CAPN14, ASPH, MYL1, MYL2, MYL3, MYL4, MYL5, MYL6, NDUFAB1, NELL1, NELL2, NID1, NOTCH1, NOTCH2, NOTCH3, NOTCH4, ATP2A1, ATP2A2, NUCB1, NUCB2, OCM2, CRNN, DUOX2, ITSN2, PAM, DHH, CLEC4A, SPOCK3, PCDH1, PCDHGC3, PCDH7, PCDH8, PCDH9, SDF4, EGFL7, NIN, PCP4, CD320, PCDH12, HPCAL4, CABP2, FKBP7, ENPP1, ENPP2, ENPP3, PADI3, SYT17, CALML5, PKD2, PLA2G1B, PLA2G2A, PLA2G4A, PLA2G5, PLCB2, PLCB3, PLCB4, PLCD1, PLCG1, LRP1B, PLS1, PLS3, PLSCR1, CDHR5, DUOX1, PNLIPRP1, PNLIPRP2, PON1, PCDH18, NECAB2, DLL4, PCDHB18P, P4HTM, PPEF2, EPDR1, PPEF1, TRPM4, DCHS2, CDHR2, ASPN, TBC1D8B, LPCAT2, TESC, FKBP14, CRTAC1, PPP2R3A, RHOT1, PPP3CA, PEF1, PPP3CB, ACER3, PPP3R1, PPP3R2, PRF1, STAB2, ITLN1, EDEM2, MCTP2, PRKCSH, SULF2, PCDHGC5, PCDHGC4, PCDHGB7, PCDHGB6, PCDHGB5, PCDHGB3, PCDHGB2, PCDHGB1, PCDHGA11, PCDHGA10, PCDHGA9, PCDHGA7, PCDHGA6, PCDHGA5, PCDHGA4, PCDHGA3, PCDHGA2, PCDHGA1, PCDHB15, PCDHB14, PCDHB13, PCDHB12, PCDHB11, PCDHB10, PCDHB9, PCDHB8, PCDHB7, PCDHB6, PCDHB4, PCDHB3, PCDHB2, PCDHAC2, PCDHAC1, PCDHA13, PCDHA12, PCDHA11, PCDHA10, PCDHA8, PCDHA7, PCDHA6, PCDHA5, PCDHA4, PCDHA3, PCDHA2, PCDHA1, DNAH7, PRNP, PROC, PROS1, CABP5, PRRG1, PRRG2, PRSS2, PRSS3, MASP1, ASAH2, FSTL5, CCDC47, CABP4, PLSCR2, PLSCR3, PLSCR4, CD248, MAN1C1, SELENON, PSPH, RCN3, TTYH1, S100A14, TENM2, ESYT2, HEG1, PCDH19, PCDH10, SYT13, PITPNM2, STIM2, PCDHB16, SCUBE2, PVALB, MYL7, EPS15L1, TPT1P8, RCN1, RCN2, RCVRN, RET, CDH26, FKBP10, RYR1, RYR2, RYR3, S100A1, S100A2, S100A3, S100A4, S100A5, S100A6, S100A7, S100A8, S100A9, S100A10, S100A11, S100A12, S100A13, S100B, S100P, BGLAP, SRR, ANKEF1, CHP2, NECAB3, SELL, SELP, CDH23, CLSTN2, SMOC1, SMOC2, ADGRL4, NECAB1, CDH24, CDH22, SGCA, SUSD1, ITSN1, S100A7L2, PLA2G2F, SHH, EFCAB6, PCDH20, BMP1, PCDH15, ANXA8, OCM, SLC8A1, SLIT1, SLIT3, DLK2, SNCB, SNCA, BNIP2, DST, SPARC, SPOCK1, SPTA1, SPTAN1, SRI, BRAF, STIM1, SYT1, SYT4, SYT5, TGM3, THBD, THBS1, THBS2, THBS3, THBS4, TCHH, TKT, TLL1, TLL2, CLEC3B, TNNC2, TNNC1, C1R, C1S, TPD52, TPM4, TPO, TPT1, HSP90B1, TRPM2, TTN, ANXA8L1, OC90, UMOD, VIL1, VLDLR, VSNL1, CACNA1B, CACNA1E, LRP8, CRELD1, COLEC11, PRRG4, PRRG3, SLC25A23, GNPTAB, CRELD2, EFHD2, CALB1, CALB2, NOX5, S100G, FAT4, EFCAB1, MCTP1, EFCC1, LPCAT1, SVEP1, CALM1, EFHC2, EDEM3, SCUBE1, CUBN, EFHD1, KCNIP4, CALM2, CALM3, EGFL8, ACTN4, CALML3, CALR, CALU, PLA2G12A, CANX, CAPN1, CAPN2, CAPN3, CAPNS1, CAPS, DYSF, PCDH11Y, PITPNM3, AIF1L, CALN1, SYT15, ESYT3, HMCN1, NCALD, PLA2G10, SPARCL1, ADGRV1, FSCB, ANXA9, MEX3B, LTBP4, SYT3, EFCAB2, CAPNS2, CASQ1, RAB11FIP4, EFCAB7, FBN3, DOC2B, DOC2A, CASQ2, CASR, PLA2G12B, ADGRE3, USP32, CAPS2, CRACR2A, PLCD4, REPS1, NKD1, NKD2, CABS1, SCIN, SLC25A12, PLA2G4C, AOC3, PCDHGB4, DCHS1, CBL, CBLB, ACTN1, MATN4, DLK1, ACTN2, IQGAP1, CDK5R1, PROZ, ACTN3, CPNE1, BAIAP3, UMODL1, PLCZ1, RHOT2, NOL3, SYT8, EFCAB11, EFCAB12, PKD2L1, FER1L5, MCFD2, SYT7, RGN, SYT12, REPS2, CALML4, CDHR1, CAPN13, DNER, MYL10, SLIT2, CPNE6, NRXN1, OTOF, CLEC6A, CABP1, PGS1, PITPNM1, CELSR1, GUCA1C, PLCH2, CD69, RAPGEF2, EDEM1, PCDHGA8, RAB11FIP3, CLSTN3, PCDHA9, ADGRE5, SPOCK2, EFCAB14, MELK, C2CD5, CDH1
GOMF_CALCIUM_ION_BINDING_1	CDH3, EFCAB10, PLA2G4B, CDH4, CDH7, CDH8, CDH9, EDIL3, CDH12, CDH13, RASGRP1, CDH16, CDH18, SLC25A13, PKDREJ, MICU1, TUBB4A, CLGN, UNC13B, FBLN5, CIB2, CIB1, SCGN, CAMKK2, CGREF1, DLL3, CETN2, CETN3, CAPN9, EHD1, PADI2, CHP1, PKD1L2, RASGRP4, FAT3, PLA2G4E, RPTN, SYT2, CIB4, COMP, OTOL1, CAPSL, CPS1, MYL6B, SYT9, NCAN, EFCAB3, CCBE1, EFHB, DGKB, RHBDL3, CABP7, OIT3, S100Z, DSC1, DSC2, DSG1, DSG3, EGF, CELSR3, CELSR2, MEGF6, ADGRE1, EPS15, F2, F7, F10, FBLN1, CABCOCO1, FBLN2, VWCE, EFEMP1, CDHR3, SCUBE3, CLSTN1, RPH3A, NINL, PLCH1, UNC13A, TBC1D9B, SWAP70, FSTL4, FLG, TBC1D9, STAB1, SYT11, SULF1, PLCB1, ASTN2, ESYT1, NCS1, CRB1, MACF1, CBLC, ALOX15B, PLA2G4F, RASGRP3, GCA, PAMR1, GALNT3, EGFL6, AOC1, PCDHGA12, PCDHB5, GAS6, CLEC4E, CABYR, PLA2G2D, PKD2L2, HPGDS, PCDH11X, PCLO, AMY2A, GPD2, CDH20, CRACR2B, PLA2G4D, CDH19, EFCAB9, MICU3, CRB2, GRIN1, GSN, GUCA1B, MYLPF, PCDHB1, HABP2, ANXA3, ANXA4, KCNIP3, KCNIP2, EHD3, ANXA6, ANXA7, ANXA11, ANXA13, AOAH, HPCA, HPCAL1, SYT10, IDS, EYS, IHH, ITPR1, EFCAB5, PVALEF, HRNR, FLG2, CAPN8, CDHR4, PLA2G2C, LCP1, LRP1, LRP2, LRP4, LTBP1, ARSA, MAN1A1, MATN2, UNC13C, CAPN14, MYL2, MYL3, MYL5, NDUFAB1, NELL1, NELL2, OCM2, DUOX2, ITSN2, CLEC4A, SPOCK3, PCDH1, PCDH7, PCDH8, PCDH9, NIN, PCP4, HPCAL4, ENPP2, ENPP3, PLA2G1B, PLA2G5, PLCB2, PLCB4, PLCD1, LRP1B, PLS1, DUOX1, PNLIPRP2, PON1, NECAB2, P4HTM, EPDR1, PPEF1, CDHR2, TBC1D8B, LPCAT2, TESC, CRTAC1, PPP2R3A, RHOT1, PPP3CA, PEF1, PPP3CB, ACER3, PPP3R1, PPP3R2, STAB2, ITLN1, MCTP2, PCDHGC5, PCDHGC4, PCDHGB7, PCDHGB6, PCDHGB5, PCDHGB1, PCDHGA11, PCDHGA10, PCDHGA9, PCDHGA5, PCDHGA4, PCDHGA3, PCDHGA2, PCDHB15, PCDHB6, PCDHB4, PCDHB3, PCDHAC2, PCDHAC1, PCDHA13, PCDHA12, PCDHA11, PCDHA10, PCDHA8, PCDHA7, PCDHA6, PCDHA5, PCDHA4, PCDHA3, PCDHA2, PCDHA1, DNAH7, PRNP, CABP5, PRRG1, PRSS3, MASP1, FSTL5, PLSCR4, MAN1C1, TTYH1, S100A14, TENM2, PCDH10, SYT13, PITPNM2, MYL7, RCVRN, RET, CDH26, RYR1, RYR2, RYR3, S100A1, S100A10, S100A13, S100B, ANKEF1, CHP2, NECAB3, SELL, SELP, CDH23, CLSTN2, SMOC1, NECAB1, CDH22, SGCA, SUSD1, ITSN1, PLA2G2F, SHH, EFCAB6, PCDH20, ANXA8, OCM, SLC8A1, SLIT1, SLIT3, DLK2, SNCB, SNCA, DST, SPOCK1, SPTA1, SPTAN1, SRI, STIM1, SYT1, SYT4, SYT5, TGM3, THBS4, TCHH, TKT, TLL1, TLL2, CLEC3B, TNNC2, C1S, TPD52, TPO, TRPM2, TTN, ANXA8L1, OC90, UMOD, VLDLR, VSNL1, CACNA1B, CACNA1E, COLEC11, PRRG4, PRRG3, SLC25A23, GNPTAB, EFHD2, CALB1, NOX5, FAT4, EFCAB1, MCTP1, SVEP1, CALM1, EFHC2, SCUBE1, EFHD1, KCNIP4, CALM2, CALM3, PLA2G12A, CAPN3, CAPS, DYSF, PCDH11Y, PITPNM3, AIF1L, CALN1, SYT15, ESYT3, NCALD, SPARCL1, ADGRV1, ANXA9, SYT3, CASQ1, RAB11FIP4, DOC2B, DOC2A, CASQ2, CASR, ADGRE3, USP32, CAPS2, CRACR2A, NKD1, SCIN, SLC25A12, PLA2G4C, AOC3, PCDHGB4, DLK1, ACTN2, CDK5R1, ACTN3, BAIAP3, UMODL1, PLCZ1, NOL3, EFCAB11, EFCAB12, PKD2L1, FER1L5, SYT7, RGN, SYT12, REPS2, CALML4, CDHR1, CAPN13, DNER, SLIT2, CPNE6, NRXN1, OTOF, CLEC6A, CABP1, PITPNM1, PLCH2, RAPGEF2, CLSTN3, PCDHA9, SPOCK2, EFCAB14, C2CD5, CDH1
GOMF_CALCIUM_ION_BINDING_2	CDH2, NAALADL1, PDCD6, CDH5, CDH6, CDH10, CDH11, ADAM8, CDH15, CDH17, RASGRP2, MYL12B, MYL9, MYL12A, CETN1, MASP2, MAN1A2, ADAMTS13, CAPN11, FSTL1, ANXA10, MAN1B1, FKBP9, EFHC1, SLC25A25, CIB3, CANT1, FBLN7, SNTN, EGFLAM, CRP, S100A16, CSN2, VCAN, DSG4, CAPN12, SYT6, RASEF, DAG1, DGKA, DGKG, CALML6, DMP1, DNASE1L2, DNASE1L3, JAG1, DSC3, DSG2, DSPP, MEGF8, AIF1, EML1, F9, F12, FAT1, FAT2, FBN1, FBN2, MICU2, NID2, MMRN1, CD93, ZZEF1, ADGRL3, PADI4, CEMIP2, NPNT, HMCN2, SNED1, GLCE, GCH1, ITGB1BP2, GJB2, PCDH17, AMY1A, AMY1B, AMY1C, PPP2R3B, DLL1, GUCA1A, EEF2K, PADI1, SLC25A24, EFEMP2, H1-4, ANXA1, ANXA2, ANXA2P2, ANXA5, PLA2G2E, ADGRE2, KCNIP1, EHD4, EHD2, APCS, HRC, HSPA5, HSPG2, S100A7A, VWA2, PADI6, ITIH1, ITPR2, ITPR3, JAG2, SPATA21, AGRN, NOTCH2NLA, EFCAB8, LALBA, LDLR, LETM1, RAB44, LOXL2, LPL, LTBP2, LTBP3, MATN1, MATN3, MGP, MMP12, MMP13, ASPH, MYL1, MYL4, MYL6, NID1, NOTCH1, NOTCH2, NOTCH3, NOTCH4, ATP2A1, ATP2A2, NUCB1, NUCB2, CRNN, PAM, DHH, PCDHGC3, SDF4, EGFL7, CD320, PCDH12, CABP2, FKBP7, ENPP1, PADI3, SYT17, CALML5, PKD2, PLA2G2A, PLA2G4A, PLCB3, PLCG1, PLS3, PLSCR1, CDHR5, PNLIPRP1, PCDH18, DLL4, PCDHB18P, PPEF2, TRPM4, DCHS2, ASPN, FKBP14, PRF1, EDEM2, PRKCSH, SULF2, PCDHGB3, PCDHGB2, PCDHGA7, PCDHGA6, PCDHGA1, PCDHB14, PCDHB13, PCDHB12, PCDHB11, PCDHB10, PCDHB9, PCDHB8, PCDHB7, PCDHB2, PROC, PROS1, PRRG2, PRSS2, ASAH2, CCDC47, CABP4, PLSCR2, PLSCR3, CD248, SELENON, PSPH, RCN3, ESYT2, HEG1, PCDH19, STIM2, PCDHB16, SCUBE2, PVALB, EPS15L1, TPT1P8, RCN1, RCN2, FKBP10, S100A2, S100A3, S100A4, S100A5, S100A6, S100A7, S100A8, S100A9, S100A11, S100A12, S100P, BGLAP, SRR, SMOC2, ADGRL4, CDH24, S100A7L2, BMP1, PCDH15, BNIP2, SPARC, BRAF, THBD, THBS1, THBS2, THBS3, TNNC1, C1R, TPM4, TPT1, HSP90B1, VIL1, LRP8, CRELD1, CRELD2, CALB2, S100G, EFCC1, LPCAT1, EDEM3, CUBN, EGFL8, ACTN4, CALML3, CALR, CALU, CANX, CAPN1, CAPN2, CAPNS1, HMCN1, PLA2G10, FSCB, MEX3B, LTBP4, EFCAB2, CAPNS2, EFCAB7, FBN3, PLA2G12B, PLCD4, REPS1, NKD2, CABS1, DCHS1, CBL, CBLB, ACTN1, MATN4, IQGAP1, PROZ, CPNE1, RHOT2, SYT8, MCFD2, MYL10, PGS1, CELSR1, GUCA1C, CD69, EDEM1, PCDHGA8, RAB11FIP3, ADGRE5, MELK
GOMF_CALMODULIN_BINDING	UNC13B, CAMKK2, ADCY1, ARPP21, IQGAP2, ADCY3, ADCY8, ADD1, ADD2, ADD3, CNGA2, CNN1, CNN2, CNN3, SPATA17, IQGAP3, IQCF1, PNCK, CTH, CAMSAP1, DAPK1, AEBP1, EEF1A1, EGFR, CFAP221, EPB41, AKT1, EWSR1, SMTNL1, ENKUR, MYH15, UNC13A, PLCB1, CAMSAP2, UBR4, DAPK2, FBXL2, ASPM, GAP43, GEM, INVS, KCNH5, MKNK2, REM1, GRIN1, NDUFAF4, STRN4, EEF2K, STRN3, FAS, ITPKA, ITPKB, KCNH1, KCNN1, KCNN2, KCNN3, KCNN4, KCNQ1, KCNQ2, KCNQ3, IQCF2, IQCF5, IQCF3, MARCKS, MAP2, MAP6, MBP, MIP, UNC13C, IQCF6, MYO1B, MYO1F, MYH1, MYH2, MYH3, MYH4, MYH6, MYH7, MYH8, MYH9, MYH10, MYH11, MYLK, MYO1A, MYO1C, MYO1D, MYO1E, MYO5A, MYO5B, MYO6, MYO7A, MYO9B, MYO10, NGFR, NOS1, NOS2, NOS3, ATP2B1, NRGN, ATP2B2, ATP2B3, ATP2B4, PCNT, MYO15A, PCP4, PDE1A, PDE1C, PDE1B, PHKA1, PHKA2, PHKB, PHKG1, PHKG2, PLCB3, SPA17, MYO3A, TRPM4, PPP3CA, PPP3CB, PPP3CC, PPP3R1, TRPV6, CDK5RAP2, MYO5C, TRPV5, KCNQ5, CAMK1D, CAMK1G, CAMSAP3, RASGRF2, TRPV4, RGS1, RGS2, RGS4, RGS16, RIT2, RIT1, RRAD, RYR1, RYR2, RYR3, SCN5A, CEACAM1, MYO1G, MARCKSL1, SLC8A2, SLC8A1, SLC8A3, SLC9A1, SNTA1, SNTB1, SNTB2, SPTAN1, SPTBN1, SRY, STRN, VAMP2, SYT1, TJP1, TTN, TRPV1, CACNA1C, CACNA1S, MAPKAPK3, CAMKV, CEP97, MYH14, MAP6D1, CALD1, ITPKC, CAMK4, CAMK2A, CAMK2B, CAMK2D, CAMK2G, PLA2G6, OBSCN, EEA1, IQCG, CAMKK1, ORAI1, CAMK1, MYLK2, MAPKAPK5, MKNK1, CASK, EDF1, MYH13, IQGAP1, SPHK1, SYT7, USP6, KCNQ4, MAPKAPK2, ATP5IF1, AKAP5, AKAP12, IQCB1
GOMF_CALMODULIN_BINDING_1	UNC13B, CAMKK2, ADCY1, ARPP21, ADCY3, ADCY8, ADD1, ADD2, ADD3, CNGA2, CNN1, SPATA17, PNCK, CAMSAP1, DAPK1, CFAP221, EPB41, ENKUR, MYH15, UNC13A, PLCB1, DAPK2, FBXL2, KCNH5, REM1, GRIN1, NDUFAF4, FAS, ITPKA, ITPKB, KCNH1, KCNN1, KCNN2, KCNN3, KCNN4, KCNQ1, KCNQ2, KCNQ3, IQCF3, MAP2, MAP6, MBP, UNC13C, MYO1F, MYH1, MYH3, MYH6, MYH7, MYH8, MYH10, MYLK, MYO1A, MYO1D, MYO1E, MYO5A, MYO6, MYO7A, MYO10, NGFR, NOS1, NOS3, ATP2B1, NRGN, ATP2B2, ATP2B3, ATP2B4, PCNT, MYO15A, PCP4, PDE1A, PDE1C, PDE1B, PHKA1, PHKA2, PHKG1, MYO3A, PPP3CA, PPP3CB, PPP3R1, TRPV6, CDK5RAP2, MYO5C, KCNQ5, CAMK1D, CAMK1G, CAMSAP3, RASGRF2, TRPV4, RGS4, RIT2, RRAD, RYR1, RYR2, RYR3, SCN5A, CEACAM1, MARCKSL1, SLC8A2, SLC8A1, SLC8A3, SNTA1, SNTB1, SPTAN1, SPTBN1, SRY, STRN, VAMP2, SYT1, TJP1, TTN, TRPV1, CACNA1C, CACNA1S, MAPKAPK3, CAMKV, CEP97, MYH14, MAP6D1, CAMK4, CAMK2A, CAMK2B, CAMK2G, PLA2G6, EEA1, IQCG, CAMKK1, CAMK1, MKNK1, EDF1, MYH13, SPHK1, SYT7, USP6, KCNQ4, ATP5IF1, AKAP5
GOMF_CALMODULIN_BINDING_2	IQGAP2, CNN2, CNN3, IQGAP3, IQCF1, CTH, AEBP1, EEF1A1, EGFR, AKT1, EWSR1, SMTNL1, CAMSAP2, UBR4, ASPM, GAP43, GEM, INVS, MKNK2, STRN4, EEF2K, STRN3, IQCF2, IQCF5, MARCKS, MIP, IQCF6, MYO1B, MYH2, MYH4, MYH9, MYH11, MYO1C, MYO5B, MYO9B, NOS2, PHKB, PHKG2, PLCB3, SPA17, TRPM4, PPP3CC, TRPV5, RGS1, RGS2, RGS16, RIT1, MYO1G, SLC9A1, SNTB2, CALD1, ITPKC, CAMK2D, OBSCN, ORAI1, MYLK2, MAPKAPK5, CASK, IQGAP1, MAPKAPK2, AKAP12, IQCB1
GOMF_COLLAGEN_BINDING	CRTAP, P3H4, C1QTNF1, PODN, COL6A1, COL6A2, COMP, LRRC15, CCBE1, CHADL, CTSB, CTSK, CTSL, CTSS, DCN, AEBP1, COCH, DSPP, ECM2, NID2, ITGA11, FN1, PCOLCE2, RELL2, ITGA1, ITGA2, ITGA3, ITGA9, ITGB1, LOX, LUM, SMAD3, SMAD4, SMAD7, ACHE, MMP9, MMP12, MMP13, MUSK, NID1, DDR2, COL5A3, PAK1, HSD17B12, PCOLCE, GP6, PDGFA, PDGFB, PPIB, ASPN, ADGRG6, P3H1, SPARC, TGFBI, THBS1, COL14A1, USH2A, VWF, DDR1, SPARCL1, ANTXR1, ITGA10, SERPINH1, ADAM9, LACRT, ADGRG1, CD44, MRC2
GOMF_COLLAGEN_BINDING_1	CRTAP, COMP, CCBE1, CHADL, CTSS, ECM2, RELL2, ITGA2, ITGA3, ITGA9, SMAD3, SMAD7, MUSK, DDR2, COL5A3, PAK1, HSD17B12, ADGRG6, COL14A1, USH2A, SPARCL1, ANTXR1, ADGRG1
GOMF_COLLAGEN_BINDING_2	P3H4, C1QTNF1, PODN, COL6A1, COL6A2, LRRC15, CTSB, CTSK, CTSL, DCN, AEBP1, COCH, DSPP, NID2, ITGA11, FN1, PCOLCE2, ITGA1, ITGB1, LOX, LUM, SMAD4, ACHE, MMP9, MMP12, MMP13, NID1, PCOLCE, GP6, PDGFA, PDGFB, PPIB, ASPN, P3H1, SPARC, TGFBI, THBS1, VWF, DDR1, ITGA10, SERPINH1, ADAM9, LACRT, CD44, MRC2
GOMF_INSULIN_LIKE_GROWTH_FACTOR_BINDING	ESM1, CCN2, HTRA4, IGFBPL1, IGF1R, IGF2R, IGFALS, IGFBP1, IGFBP2, IGFBP3, IGFBP4, IGFBP5, IGFBP6, IGFBP7, CCN1, INSR, ITGA6, ITGAV, ITGB3, ITGB4, LRP2, CCN3, CRIM1, HTRA1, KAZALD1, CCN6, CCN5, CCN4, HTRA3
GOMF_INSULIN_LIKE_GROWTH_FACTOR_BINDING_1	HTRA4, IGF1R, IGFALS, IGFBP6, INSR, ITGA6, ITGB4, LRP2, CCN3, CRIM1, HTRA1, KAZALD1, CCN6, CCN5
GOMF_INSULIN_LIKE_GROWTH_FACTOR_BINDING_2	ESM1, CCN2, IGFBPL1, IGF2R, IGFBP1, IGFBP2, IGFBP3, IGFBP4, IGFBP5, IGFBP7, CCN1, ITGAV, ITGB3, CCN4, HTRA3
GOMF_LAMIN_BINDING	TMEM201, PLCB1, SYNE1, SUN2, NARF, AKAP8L, IFI27, LBR, PKP1, PPP1CC, BNIP3L, TMPO, MLIP
GOMF_LAMIN_BINDING_1	PLCB1, SYNE1, SUN2, PKP1, BNIP3L, MLIP
GOMF_LAMIN_BINDING_2	TMEM201, NARF, AKAP8L, IFI27, LBR, PPP1CC, TMPO
GOMF_PROFILIN_BINDING	DBN1, CTTN, RHOQ, PCLO, HTT, EVL, ENAH, ACTG1, VASP, WIPF1
GOMF_PROFILIN_BINDING_1	RHOQ, PCLO, HTT, EVL, WIPF1
GOMF_PROFILIN_BINDING_2	DBN1, CTTN, ENAH, ACTG1, VASP
GOMF_TROPOMYOSIN_BINDING	NEBL, SMTNL1, LMOD1, PYCARD, TMOD4, TMOD3, TMOD2, SMTNL2, LMOD2, LMOD3, S100A6, TMOD1, TNNT1, TNNT2, TNNT3, CALD1
GOMF_TROPOMYOSIN_BINDING_1	NEBL, LMOD1, PYCARD, TMOD2, LMOD2, LMOD3, TNNT1, TNNT2, TNNT3
GOMF_TROPOMYOSIN_BINDING_2	SMTNL1, TMOD4, TMOD3, SMTNL2, S100A6, TMOD1, CALD1
GOMF_MACROLIDE_BINDING	ALB, FKBP1A, FKBP1B, FKBP2, FKBP3, FKBP4, FKBP5, LCN2, NFATC1, FKBP7, FKBP10, FKBP6
GOMF_MACROLIDE_BINDING_1	ALB, FKBP1B, FKBP2, FKBP3, NFATC1
GOMF_MACROLIDE_BINDING_2	FKBP1A, FKBP4, FKBP5, LCN2, FKBP7, FKBP10, FKBP6
GOMF_FK506_BINDING	FKBP1A, FKBP1B, FKBP2, FKBP3, FKBP4, FKBP5, NFATC1, FKBP7, FKBP10, FKBP6
GOMF_FK506_BINDING_1	FKBP1B, FKBP2, FKBP3, NFATC1
GOMF_FK506_BINDING_2	FKBP1A, FKBP4, FKBP5, FKBP7, FKBP10, FKBP6
GOMF_GLUCOSE_BINDING	G6PD, GCK, GYS1, SLC2A8, HK1, HK2, HK3, PYGL, SLC2A3, HKDC1
GOMF_GLUCOSE_BINDING_1	G6PD, GCK, SLC2A8, HK1, HKDC1
GOMF_GLUCOSE_BINDING_2	GYS1, HK2, HK3, PYGL, SLC2A3
GOMF_MANNOSE_BINDING	CLEC4M, COLEC10, LMAN2, CLN5, CD209, CLEC4G, IGF2R, CLEC17A, LMAN1, MBL2, MRC1, ACR, CD207, CLEC4A, BSG, COLEC11, LMAN1L, LMAN2L, CLEC6A
GOMF_MANNOSE_BINDING_1	CLN5, CD209, CLEC4G, CLEC17A, MRC1, CLEC4A, COLEC11, LMAN1L, CLEC6A
GOMF_MANNOSE_BINDING_2	CLEC4M, COLEC10, LMAN2, IGF2R, LMAN1, MBL2, ACR, CD207, BSG, LMAN2L
