sampleID	chrom	arm	start.pos	end.pos	n.probes	mean
GLSS-HF-3050-R1	11	GLSS-HF-3050-R1	214163	235894	11	-0.051077
GLSS-HF-3050-R1	11	GLSS-HF-3050-R1	243987	244552	11	0.297495
GLSS-HF-3050-R1	11	GLSS-HF-3050-R1	280816	1011490	91	-0.045601
GLSS-HF-3050-R1	11	GLSS-HF-3050-R1	1016609	1017783	5	0.049413
GLSS-HF-3050-R1	11	GLSS-HF-3050-R1	1018374	1264183	36	-0.106702
GLSS-HF-3050-R1	11	GLSS-HF-3050-R1	1267971	1267972	2	0.191319
GLSS-HF-3050-R1	11	GLSS-HF-3050-R1	1475628	5152920	104	0.001658
GLSS-HF-3050-R1	11	GLSS-HF-3050-R1	5269583	5269586	3	0.747523
GLSS-HF-3050-R1	11	GLSS-HF-3050-R1	5322737	18764113	329	0.031129
GLSS-HF-3050-R1	11	GLSS-HF-3050-R1	18955744	18955861	2	1.104908
GLSS-HF-3050-R1	11	GLSS-HF-3050-R1	18956196	68560787	658	0.006372
GLSS-HF-3050-R1	11	GLSS-HF-3050-R1	68566649	68566651	3	0.035582
GLSS-HF-3050-R1	11	GLSS-HF-3050-R1	68701118	95825037	262	0.038416
GLSS-HF-3050-R1	11	GLSS-HF-3050-R1	95825374	99690376	7	0.15105
GLSS-HF-3050-R1	11	GLSS-HF-3050-R1	100864367	123754078	273	0.011315
GLSS-HF-3050-R1	11	GLSS-HF-3050-R1	123777502	124948928	50	0.200516
GLSS-HF-3050-R1	11	GLSS-HF-3050-R1	125326026	130781685	78	0.008459
GLSS-HF-3050-R1	11	GLSS-HF-3050-R1	130784396	134244123	40	0.115563
GLSS-HF-3050-R1	12	GLSS-HF-3050-R1	271022	7984447	235	0.026036
GLSS-HF-3050-R1	12	GLSS-HF-3050-R1	8073897	8073901	2	0.415095
GLSS-HF-3050-R1	12	GLSS-HF-3050-R1	8074192	11183451	77	0.081596
GLSS-HF-3050-R1	12	GLSS-HF-3050-R1	11244166	11244194	2	2.506099
GLSS-HF-3050-R1	12	GLSS-HF-3050-R1	11338539	31249861	159	0.068758
GLSS-HF-3050-R1	12	GLSS-HF-3050-R1	31250669	31250875	3	0.600968
GLSS-HF-3050-R1	12	GLSS-HF-3050-R1	31254221	31256220	11	0.285375
GLSS-HF-3050-R1	12	GLSS-HF-3050-R1	31545682	52574780	261	-0.015629
GLSS-HF-3050-R1	12	GLSS-HF-3050-R1	52681282	53241626	103	0.178523
GLSS-HF-3050-R1	12	GLSS-HF-3050-R1	53294381	126135195	759	-0.021665
GLSS-HF-3050-R1	12	GLSS-HF-3050-R1	129298777	129298819	3	0.193036
GLSS-HF-3050-R1	12	GLSS-HF-3050-R1	129298820	129298820	1	0.193036
GLSS-HF-3050-R1	12	GLSS-HF-3050-R1	129360498	133331537	54	0.004989
GLSS-HF-3050-R1	12	GLSS-HF-3050-R1	133353010	133353196	4	0.112652
GLSS-HF-3050-R1	12	GLSS-HF-3050-R1	133354453	133778796	29	-0.064351
GLSS-HF-3050-R1	13	GLSS-HF-3050-R1	19751544	25373515	84	0.006996
GLSS-HF-3050-R1	13	GLSS-HF-3050-R1	25671027	25671759	15	0.197007
GLSS-HF-3050-R1	13	GLSS-HF-3050-R1	25825889	96439532	288	0.013095
GLSS-HF-3050-R1	13	GLSS-HF-3050-R1	97484830	115064542	197	0.348976
GLSS-HF-3050-R1	14	GLSS-HF-3050-R1	20248828	20249456	3	0.508585
GLSS-HF-3050-R1	14	GLSS-HF-3050-R1	20295834	92922900	706	-0.022545
GLSS-HF-3050-R1	14	GLSS-HF-3050-R1	92923646	92923649	3	0.176759
GLSS-HF-3050-R1	14	GLSS-HF-3050-R1	93022356	105414252	183	0.007783
GLSS-HF-3050-R1	14	GLSS-HF-3050-R1	105416838	105416872	3	-0.569626
GLSS-HF-3050-R1	14	GLSS-HF-3050-R1	105420927	105718407	13	0.156379
GLSS-HF-3050-R1	15	GLSS-HF-3050-R1	22369426	22383189	7	0.899246
GLSS-HF-3050-R1	15	GLSS-HF-3050-R1	22853997	28235773	44	0.063788
GLSS-HF-3050-R1	15	GLSS-HF-3050-R1	28377196	28419695	4	0.229962
GLSS-HF-3050-R1	15	GLSS-HF-3050-R1	30008889	102251993	995	-0.00546
GLSS-HF-3050-R1	16	GLSS-HF-3050-R1	97354	1278744	119	-0.007711
GLSS-HF-3050-R1	16	GLSS-HF-3050-R1	1292147	1292257	3	1.186739
GLSS-HF-3050-R1	16	GLSS-HF-3050-R1	1306802	1306986	9	0.695392
GLSS-HF-3050-R1	16	GLSS-HF-3050-R1	1364140	53913930	554	-0.077811
GLSS-HF-3050-R1	16	GLSS-HF-3050-R1	55513623	55862720	33	0.111642
GLSS-HF-3050-R1	16	GLSS-HF-3050-R1	55862762	55862901	6	0.123473
GLSS-HF-3050-R1	16	GLSS-HF-3050-R1	55909163	71955400	269	-0.081586
GLSS-HF-3050-R1	16	GLSS-HF-3050-R1	71956593	71956597	3	-0.012936
GLSS-HF-3050-R1	16	GLSS-HF-3050-R1	71962591	88766168	331	-0.021597
GLSS-HF-3050-R1	16	GLSS-HF-3050-R1	88773414	90141477	59	0.059424
GLSS-HF-3050-R1	17	GLSS-HF-3050-R1	131709	1424948	33	-0.094327
GLSS-HF-3050-R1	17	GLSS-HF-3050-R1	1478460	2276940	56	-0.469155
GLSS-HF-3050-R1	17	GLSS-HF-3050-R1	2595291	4579638	141	-0.067455
GLSS-HF-3050-R1	17	GLSS-HF-3050-R1	4620897	7194261	148	-0.394411
GLSS-HF-3050-R1	17	GLSS-HF-3050-R1	7214824	7414958	43	-0.044386
GLSS-HF-3050-R1	17	GLSS-HF-3050-R1	7487108	9546551	110	-0.354481
GLSS-HF-3050-R1	17	GLSS-HF-3050-R1	9559656	11881356	66	0.044341
GLSS-HF-3050-R1	17	GLSS-HF-3050-R1	12832063	15641472	23	-0.092217
GLSS-HF-3050-R1	17	GLSS-HF-3050-R1	16325968	19646750	64	-0.260695
GLSS-HF-3050-R1	17	GLSS-HF-3050-R1	20135171	28029938	66	0.076947
GLSS-HF-3050-R1	17	GLSS-HF-3050-R1	28296327	30376461	35	-0.388322
GLSS-HF-3050-R1	17	GLSS-HF-3050-R1	30502955	39190939	153	-0.0423
GLSS-HF-3050-R1	17	GLSS-HF-3050-R1	39190973	39197614	2	-0.055988
GLSS-HF-3050-R1	17	GLSS-HF-3050-R1	39197638	44159849	195	-0.026143
GLSS-HF-3050-R1	17	GLSS-HF-3050-R1	44248769	45669359	12	0.109507
GLSS-HF-3050-R1	17	GLSS-HF-3050-R1	45885756	61660890	217	-0.051356
GLSS-HF-3050-R1	17	GLSS-HF-3050-R1	61781331	61781331	1	0.027434
GLSS-HF-3050-R1	17	GLSS-HF-3050-R1	61782325	81052423	575	-0.023944
GLSS-HF-3050-R1	18	GLSS-HF-3050-R1	196829	9887394	88	0.012122
GLSS-HF-3050-R1	18	GLSS-HF-3050-R1	9887429	9887433	2	0.26126
GLSS-HF-3050-R1	18	GLSS-HF-3050-R1	9887497	67992684	324	0.000842
GLSS-HF-3050-R1	18	GLSS-HF-3050-R1	70531961	77897478	54	0.126592
GLSS-HF-3050-R1	19	GLSS-HF-3050-R1	282753	4511730	223	0.102623
GLSS-HF-3050-R1	19	GLSS-HF-3050-R1	4511737	4511791	3	0.297239
GLSS-HF-3050-R1	19	GLSS-HF-3050-R1	4511830	4511830	1	0.297239
GLSS-HF-3050-R1	19	GLSS-HF-3050-R1	4511890	4511890	1	0.297239
GLSS-HF-3050-R1	19	GLSS-HF-3050-R1	4511920	14492219	509	0.060456
GLSS-HF-3050-R1	19	GLSS-HF-3050-R1	14507102	14507128	2	0.451758
GLSS-HF-3050-R1	19	GLSS-HF-3050-R1	14507307	58991900	1609	0.132943
GLSS-HF-3050-R1	20	GLSS-HF-3050-R1	256573	46294725	646	-0.007659
GLSS-HF-3050-R1	20	GLSS-HF-3050-R1	46294864	46294864	1	0.137918
GLSS-HF-3050-R1	20	GLSS-HF-3050-R1	46313135	55212711	93	-0.15929
GLSS-HF-3050-R1	20	GLSS-HF-3050-R1	55745485	62872271	183	0.104365
GLSS-HF-3050-R1	21	GLSS-HF-3050-R1	10907137	10922962	10	0.072609
GLSS-HF-3050-R1	21	GLSS-HF-3050-R1	15516898	48063476	401	0.043861
GLSS-HF-3050-R1	22	GLSS-HF-3050-R1	17446991	24579049	196	-0.055318
GLSS-HF-3050-R1	22	GLSS-HF-3050-R1	24579157	24579158	2	0.074664
GLSS-HF-3050-R1	22	GLSS-HF-3050-R1	24627910	42486723	429	-0.068781
GLSS-HF-3050-R1	22	GLSS-HF-3050-R1	42523528	42912136	22	0.11149
GLSS-HF-3050-R1	22	GLSS-HF-3050-R1	43024410	51144731	256	0.013786
GLSS-HF-3050-R1	23	GLSS-HF-3050-R1	2835831	152846545	30	-0.082323
GLSS-SM-R063-R1	6	GLSS-SM-R063-R1	29910604	29911495	12	0.308539
GLSS-SM-R063-R1	1	GLSS-SM-R063-R1	898323	89652078	782	0.007945
GLSS-SM-R063-R1	1	GLSS-SM-R063-R1	89652087	89652102	6	0.254898
GLSS-SM-R063-R1	1	GLSS-SM-R063-R1	89727870	145021089	268	0.043826
GLSS-SM-R063-R1	1	GLSS-SM-R063-R1	145021150	145074919	3	-0.014122
GLSS-SM-R063-R1	1	GLSS-SM-R063-R1	145074939	145075854	4	0.023396
GLSS-SM-R063-R1	1	GLSS-SM-R063-R1	145075903	145281780	13	0.023396
GLSS-SM-R063-R1	1	GLSS-SM-R063-R1	145282093	152278689	109	-0.041241
GLSS-SM-R063-R1	1	GLSS-SM-R063-R1	152278856	152279019	2	-0.004494
GLSS-SM-R063-R1	1	GLSS-SM-R063-R1	152279729	152280170	5	-0.004494
GLSS-SM-R063-R1	1	GLSS-SM-R063-R1	152280471	152281534	16	-0.171917
GLSS-SM-R063-R1	1	GLSS-SM-R063-R1	152281690	152326843	18	0.018948
GLSS-SM-R063-R1	1	GLSS-SM-R063-R1	152327469	152328411	3	-0.171746
GLSS-SM-R063-R1	1	GLSS-SM-R063-R1	152329369	161495040	221	0.064561
GLSS-SM-R063-R1	1	GLSS-SM-R063-R1	161496134	161518336	5	0.115978
GLSS-SM-R063-R1	1	GLSS-SM-R063-R1	161518908	161928327	22	0.332488
GLSS-SM-R063-R1	1	GLSS-SM-R063-R1	161967681	205129319	310	0.052051
GLSS-SM-R063-R1	1	GLSS-SM-R063-R1	205743932	205743943	3	0.206213
GLSS-SM-R063-R1	1	GLSS-SM-R063-R1	205812912	209968684	83	0.207363
GLSS-SM-R063-R1	1	GLSS-SM-R063-R1	210536078	242383201	351	0.020844
GLSS-SM-R063-R1	1	GLSS-SM-R063-R1	243327520	243388370	5	-0.159344
GLSS-SM-R063-R1	1	GLSS-SM-R063-R1	244587729	248129240	45	-0.098704
GLSS-SM-R063-R1	1	GLSS-SM-R063-R1	248224569	248224569	1	0.241307
GLSS-SM-R063-R1	1	GLSS-SM-R063-R1	248512064	248513023	7	-0.066225
GLSS-SM-R063-R1	1	GLSS-SM-R063-R1	248525100	248637543	14	-0.504855
GLSS-SM-R063-R1	1	GLSS-SM-R063-R1	248737293	249211350	16	0.041425
GLSS-SM-R063-R1	2	GLSS-SM-R063-R1	675831	134060719	689	-0.000104
GLSS-SM-R063-R1	2	GLSS-SM-R063-R1	135260628	135260672	3	0.308211
GLSS-SM-R063-R1	2	GLSS-SM-R063-R1	135740863	242815059	893	0.033892
GLSS-SM-R063-R1	3	GLSS-SM-R063-R1	1262474	197581147	1047	-0.011833
GLSS-SM-R063-R1	4	GLSS-SM-R063-R1	86798	155713	2	-0.239554
GLSS-SM-R063-R1	4	GLSS-SM-R063-R1	338112	338266	10	-0.211628
GLSS-SM-R063-R1	4	GLSS-SM-R063-R1	663908	10529633	152	-0.008562
GLSS-SM-R063-R1	4	GLSS-SM-R063-R1	10669462	10669462	1	0.093995
GLSS-SM-R063-R1	4	GLSS-SM-R063-R1	11401012	189065055	747	0.001994
GLSS-SM-R063-R1	5	GLSS-SM-R063-R1	163205	678062	15	0.170425
GLSS-SM-R063-R1	5	GLSS-SM-R063-R1	825120	878525	10	0.316245
GLSS-SM-R063-R1	5	GLSS-SM-R063-R1	881087	79815658	462	0.017272
GLSS-SM-R063-R1	5	GLSS-SM-R063-R1	79950724	79950750	2	-0.019128
GLSS-SM-R063-R1	5	GLSS-SM-R063-R1	80376142	156479323	471	0.009789
GLSS-SM-R063-R1	5	GLSS-SM-R063-R1	156479568	156479572	2	-0.155856
GLSS-SM-R063-R1	5	GLSS-SM-R063-R1	156589399	180670470	208	-0.021534
GLSS-SM-R063-R1	6	GLSS-SM-R063-R1	312023	28543264	253	0.026822
GLSS-SM-R063-R1	6	GLSS-SM-R063-R1	30858857	31113276	17	0.005642
GLSS-SM-R063-R1	6	GLSS-SM-R063-R1	31238875	32095996	19	0.215107
GLSS-SM-R063-R1	6	GLSS-SM-R063-R1	32489630	32489825	11	1.122805
GLSS-SM-R063-R1	6	GLSS-SM-R063-R1	32546704	32548671	37	-0.226104
GLSS-SM-R063-R1	6	GLSS-SM-R063-R1	32549313	32549667	12	0.405826
GLSS-SM-R063-R1	6	GLSS-SM-R063-R1	32551996	170627614	893	0.052057
GLSS-SM-R063-R1	6	GLSS-SM-R063-R1	170627739	170627739	1	0.101666
GLSS-SM-R063-R1	6	GLSS-SM-R063-R1	170627761	170639786	5	0.101666
GLSS-SM-R063-R1	6	GLSS-SM-R063-R1	170871040	170871052	2	0.293463
GLSS-SM-R063-R1	7	GLSS-SM-R063-R1	813618	56007576	404	0.091789
GLSS-SM-R063-R1	7	GLSS-SM-R063-R1	56088726	56088928	10	-0.392006
GLSS-SM-R063-R1	7	GLSS-SM-R063-R1	56119730	100675713	194	0.027941
GLSS-SM-R063-R1	7	GLSS-SM-R063-R1	100677279	100677429	7	0.161035
GLSS-SM-R063-R1	7	GLSS-SM-R063-R1	100677455	100677455	1	0.161035
GLSS-SM-R063-R1	7	GLSS-SM-R063-R1	100677457	100677625	8	0.161035
GLSS-SM-R063-R1	7	GLSS-SM-R063-R1	100677630	100677630	1	0.161035
GLSS-SM-R063-R1	7	GLSS-SM-R063-R1	100677642	100677714	4	0.161035
GLSS-SM-R063-R1	7	GLSS-SM-R063-R1	100677944	100677944	1	0.219478
GLSS-SM-R063-R1	7	GLSS-SM-R063-R1	100677974	100678075	5	0.219478
GLSS-SM-R063-R1	7	GLSS-SM-R063-R1	100678173	100678693	19	0.219478
GLSS-SM-R063-R1	7	GLSS-SM-R063-R1	100678740	100678820	2	0.219478
GLSS-SM-R063-R1	7	GLSS-SM-R063-R1	100679254	100679318	4	0.21016
GLSS-SM-R063-R1	7	GLSS-SM-R063-R1	100679374	100679374	1	0.21016
GLSS-SM-R063-R1	7	GLSS-SM-R063-R1	100679388	100679390	2	0.21016
GLSS-SM-R063-R1	7	GLSS-SM-R063-R1	100679752	141727526	227	0.04503
GLSS-SM-R063-R1	7	GLSS-SM-R063-R1	141760040	141760312	3	1.030052
GLSS-SM-R063-R1	7	GLSS-SM-R063-R1	141957504	151945007	90	0.056719
GLSS-SM-R063-R1	7	GLSS-SM-R063-R1	151945140	151945215	4	-0.105002
GLSS-SM-R063-R1	7	GLSS-SM-R063-R1	151970977	158902425	76	0.070578
GLSS-SM-R063-R1	8	GLSS-SM-R063-R1	196274	6913031	88	0.020015
GLSS-SM-R063-R1	8	GLSS-SM-R063-R1	7308386	7308798	3	0.687485
GLSS-SM-R063-R1	8	GLSS-SM-R063-R1	8176221	10467576	23	-0.023674
GLSS-SM-R063-R1	8	GLSS-SM-R063-R1	10467604	10467652	8	0.066805
GLSS-SM-R063-R1	8	GLSS-SM-R063-R1	10468172	101661440	472	-0.013763
GLSS-SM-R063-R1	8	GLSS-SM-R063-R1	101718932	103573037	20	-0.231655
GLSS-SM-R063-R1	8	GLSS-SM-R063-R1	104312341	146171437	294	0.044226
GLSS-SM-R063-R1	9	GLSS-SM-R063-R1	214706	141016262	844	0.020776
GLSS-SM-R063-R1	10	GLSS-SM-R063-R1	323283	47000239	303	0.002832
GLSS-SM-R063-R1	10	GLSS-SM-R063-R1	47086915	47086978	2	0.006739
GLSS-SM-R063-R1	10	GLSS-SM-R063-R1	47087501	129917560	578	0.049254
GLSS-SM-R063-R1	11	GLSS-SM-R063-R1	206089	56143158	525	0.029478
GLSS-SM-R063-R1	11	GLSS-SM-R063-R1	56143570	56143592	2	-0.037037
GLSS-SM-R063-R1	11	GLSS-SM-R063-R1	56184888	134244123	862	-0.005001
GLSS-SM-R063-R1	12	GLSS-SM-R063-R1	278082	10573094	196	0.10222
GLSS-SM-R063-R1	12	GLSS-SM-R063-R1	10586946	10588647	7	-0.833045
GLSS-SM-R063-R1	12	GLSS-SM-R063-R1	10599270	52885201	264	0.050945
GLSS-SM-R063-R1	12	GLSS-SM-R063-R1	52885316	52886490	3	0.165099
GLSS-SM-R063-R1	12	GLSS-SM-R063-R1	52912906	126135195	565	0.046909
GLSS-SM-R063-R1	12	GLSS-SM-R063-R1	129298777	129298819	4	0.110895
GLSS-SM-R063-R1	12	GLSS-SM-R063-R1	129429750	133780309	52	0.085966
GLSS-SM-R063-R1	13	GLSS-SM-R063-R1	20277413	25466955	47	-0.092661
GLSS-SM-R063-R1	13	GLSS-SM-R063-R1	25670813	25671398	24	-0.241428
GLSS-SM-R063-R1	13	GLSS-SM-R063-R1	25831888	114792842	359	-0.0272
GLSS-SM-R063-R1	14	GLSS-SM-R063-R1	20216298	20404874	11	0.447875
GLSS-SM-R063-R1	14	GLSS-SM-R063-R1	20443649	63863471	348	-0.011612
GLSS-SM-R063-R1	14	GLSS-SM-R063-R1	64066340	64066453	14	-0.247222
GLSS-SM-R063-R1	14	GLSS-SM-R063-R1	64428154	105930406	353	-0.038766
GLSS-SM-R063-R1	15	GLSS-SM-R063-R1	22368862	22383066	10	-0.473996
GLSS-SM-R063-R1	15	GLSS-SM-R063-R1	22845652	23000272	9	0.509795
GLSS-SM-R063-R1	15	GLSS-SM-R063-R1	24921771	102192014	699	0.015367
GLSS-SM-R063-R1	16	GLSS-SM-R063-R1	97610	21690559	347	-0.006347
GLSS-SM-R063-R1	16	GLSS-SM-R063-R1	21747633	21747777	4	-0.128601
GLSS-SM-R063-R1	16	GLSS-SM-R063-R1	21970546	70164334	184	-0.035361
GLSS-SM-R063-R1	16	GLSS-SM-R063-R1	70165793	70187270	6	-0.319627
GLSS-SM-R063-R1	16	GLSS-SM-R063-R1	70190401	89998157	357	0.014333
GLSS-SM-R063-R1	17	GLSS-SM-R063-R1	131709	61473325	850	-0.020708
GLSS-SM-R063-R1	17	GLSS-SM-R063-R1	61781331	61781331	1	-0.207304
GLSS-SM-R063-R1	17	GLSS-SM-R063-R1	61897575	81009595	363	-0.024455
GLSS-SM-R063-R1	18	GLSS-SM-R063-R1	204780	77894844	429	0.027897
GLSS-SM-R063-R1	19	GLSS-SM-R063-R1	312027	4511284	221	-0.086865
GLSS-SM-R063-R1	19	GLSS-SM-R063-R1	4511341	4511935	13	-0.291774
GLSS-SM-R063-R1	19	GLSS-SM-R063-R1	4538599	19843551	555	-0.09084
GLSS-SM-R063-R1	19	GLSS-SM-R063-R1	19991101	22363826	10	-0.052294
GLSS-SM-R063-R1	19	GLSS-SM-R063-R1	22941591	59059729	828	-0.096545
GLSS-SM-R063-R1	20	GLSS-SM-R063-R1	138125	62831155	610	-0.005723
GLSS-SM-R063-R1	21	GLSS-SM-R063-R1	10906989	10907041	2	-0.202628
GLSS-SM-R063-R1	21	GLSS-SM-R063-R1	10910253	10921867	4	-0.328172
GLSS-SM-R063-R1	21	GLSS-SM-R063-R1	15535889	48078611	375	0.019675
GLSS-SM-R063-R1	22	GLSS-SM-R063-R1	17449115	29881828	196	-0.05653
GLSS-SM-R063-R1	22	GLSS-SM-R063-R1	29885594	29885618	2	0.173916
GLSS-SM-R063-R1	22	GLSS-SM-R063-R1	29886043	51178607	286	0.006026
GLSS-SM-R063-R1	23	GLSS-SM-R063-R1	2699968	140983127	303	-0.016629
GLSS-SM-R063-R1	23	GLSS-SM-R063-R1	140993852	140993864	3	0.170829
GLSS-SM-R063-R1	23	GLSS-SM-R063-R1	140993877	140993877	1	0.170829
GLSS-SM-R063-R1	23	GLSS-SM-R063-R1	140993905	140993905	1	0.170829
GLSS-SM-R063-R1	23	GLSS-SM-R063-R1	140993912	140993912	1	0.170829
GLSS-SM-R063-R1	23	GLSS-SM-R063-R1	140993913	140993913	1	0.170829
GLSS-SM-R063-R1	23	GLSS-SM-R063-R1	140994171	154774707	39	0.124381
GLSS-SM-R066-R1	1	GLSS-SM-R066-R1	1120307	16382877	245	0.18677
GLSS-SM-R066-R1	1	GLSS-SM-R066-R1	16383448	17249138	11	-0.013679
GLSS-SM-R066-R1	1	GLSS-SM-R066-R1	17250836	22970642	153	0.062445
GLSS-SM-R066-R1	1	GLSS-SM-R066-R1	23409538	51767923	380	-0.05167
GLSS-SM-R066-R1	1	GLSS-SM-R066-R1	53542793	144874088	510	0.032872
GLSS-SM-R066-R1	1	GLSS-SM-R066-R1	144874760	145282093	64	0.086458
GLSS-SM-R066-R1	1	GLSS-SM-R066-R1	145507826	161479745	328	-0.064654
GLSS-SM-R066-R1	1	GLSS-SM-R066-R1	161559256	161601173	7	0.654245
GLSS-SM-R066-R1	1	GLSS-SM-R066-R1	161696088	203832964	376	-0.20156
GLSS-SM-R066-R1	1	GLSS-SM-R066-R1	204116452	234744413	378	0.025813
GLSS-SM-R066-R1	1	GLSS-SM-R066-R1	235357543	248637543	198	-0.069846
GLSS-SM-R066-R1	1	GLSS-SM-R066-R1	248737293	249208772	18	0.071551
GLSS-SM-R066-R1	2	GLSS-SM-R066-R1	41404	79348196	472	0.041187
GLSS-SM-R066-R1	2	GLSS-SM-R066-R1	79385758	79385787	3	-0.015454
GLSS-SM-R066-R1	2	GLSS-SM-R066-R1	80529956	105977903	109	0.033661
GLSS-SM-R066-R1	2	GLSS-SM-R066-R1	106682317	152303171	167	-0.076946
GLSS-SM-R066-R1	2	GLSS-SM-R066-R1	152311570	187558960	293	0.040387
GLSS-SM-R066-R1	2	GLSS-SM-R066-R1	187559047	187559047	1	0.128496
GLSS-SM-R066-R1	2	GLSS-SM-R066-R1	187559222	233348005	341	0.064825
GLSS-SM-R066-R1	2	GLSS-SM-R066-R1	233498669	234622310	28	-0.126795
GLSS-SM-R066-R1	2	GLSS-SM-R066-R1	234622379	234622429	3	-0.202896
GLSS-SM-R066-R1	2	GLSS-SM-R066-R1	234627608	242814009	162	0.068384
GLSS-SM-R066-R1	3	GLSS-SM-R066-R1	1424718	145938528	883	0.020907
GLSS-SM-R066-R1	3	GLSS-SM-R066-R1	148459395	184103903	188	-0.079543
GLSS-SM-R066-R1	3	GLSS-SM-R066-R1	184289152	197239266	142	0.056525
GLSS-SM-R066-R1	4	GLSS-SM-R066-R1	755129	49063872	342	-0.28119
GLSS-SM-R066-R1	4	GLSS-SM-R066-R1	52752812	190863127	662	0.010018
GLSS-SM-R066-R1	5	GLSS-SM-R066-R1	171569	678062	28	0.12552
GLSS-SM-R066-R1	5	GLSS-SM-R066-R1	814733	878525	10	0.391911
GLSS-SM-R066-R1	5	GLSS-SM-R066-R1	881087	140553581	705	0.053228
GLSS-SM-R066-R1	5	GLSS-SM-R066-R1	140554606	140558326	3	0.457526
GLSS-SM-R066-R1	5	GLSS-SM-R066-R1	140567264	140580493	9	-0.040835
GLSS-SM-R066-R1	5	GLSS-SM-R066-R1	140594442	140594442	1	-0.163601
GLSS-SM-R066-R1	5	GLSS-SM-R066-R1	140626627	180218668	396	0.062989
GLSS-SM-R066-R1	5	GLSS-SM-R066-R1	180326571	180486841	15	-0.059426
GLSS-SM-R066-R1	6	GLSS-SM-R066-R1	312023	350829	6	0.051631
GLSS-SM-R066-R1	6	GLSS-SM-R066-R1	394711	8435454	82	0.070269
GLSS-SM-R066-R1	6	GLSS-SM-R066-R1	10398982	22570064	63	-0.271287
GLSS-SM-R066-R1	6	GLSS-SM-R066-R1	24146672	29911261	100	0.121662
GLSS-SM-R066-R1	6	GLSS-SM-R066-R1	29911271	29911419	10	0.200212
GLSS-SM-R066-R1	6	GLSS-SM-R066-R1	29911534	29913449	48	0.008852
GLSS-SM-R066-R1	6	GLSS-SM-R066-R1	31079236	31237833	37	0.132698
GLSS-SM-R066-R1	6	GLSS-SM-R066-R1	31237858	31239010	33	0.578353
GLSS-SM-R066-R1	6	GLSS-SM-R066-R1	31322026	31323065	8	-0.059262
GLSS-SM-R066-R1	6	GLSS-SM-R066-R1	31323115	31323143	4	0.036815
GLSS-SM-R066-R1	6	GLSS-SM-R066-R1	31323233	31323725	6	0.016484
GLSS-SM-R066-R1	6	GLSS-SM-R066-R1	31324025	31324227	14	-0.003847
GLSS-SM-R066-R1	6	GLSS-SM-R066-R1	31324348	31324448	3	-0.003847
GLSS-SM-R066-R1	6	GLSS-SM-R066-R1	31324516	31324604	13	0.475738
GLSS-SM-R066-R1	6	GLSS-SM-R066-R1	31324643	32489766	25	0.50342
GLSS-SM-R066-R1	6	GLSS-SM-R066-R1	32489791	32489913	19	1.111041
GLSS-SM-R066-R1	6	GLSS-SM-R066-R1	32489927	32489994	13	1.111041
GLSS-SM-R066-R1	6	GLSS-SM-R066-R1	32546758	32548671	20	-0.698182
GLSS-SM-R066-R1	6	GLSS-SM-R066-R1	32549313	32549667	28	0.533131
GLSS-SM-R066-R1	6	GLSS-SM-R066-R1	32551911	32610134	55	-0.378524
GLSS-SM-R066-R1	6	GLSS-SM-R066-R1	32610683	32632832	59	-0.841292
GLSS-SM-R066-R1	6	GLSS-SM-R066-R1	32634301	33408542	15	0.156457
GLSS-SM-R066-R1	6	GLSS-SM-R066-R1	33410288	33410288	1	0.274938
GLSS-SM-R066-R1	6	GLSS-SM-R066-R1	34003685	49456545	240	0.041629
GLSS-SM-R066-R1	6	GLSS-SM-R066-R1	49668405	49668405	1	0.011036
GLSS-SM-R066-R1	6	GLSS-SM-R066-R1	50811115	57467175	56	0.011552
GLSS-SM-R066-R1	6	GLSS-SM-R066-R1	57472315	57472488	4	0.114941
GLSS-SM-R066-R1	6	GLSS-SM-R066-R1	62390916	135524553	387	0.173158
GLSS-SM-R066-R1	6	GLSS-SM-R066-R1	136472185	136599404	3	0.053244
GLSS-SM-R066-R1	6	GLSS-SM-R066-R1	136732664	161990516	240	0.198133
GLSS-SM-R066-R1	6	GLSS-SM-R066-R1	163235167	163235167	1	0.382253
GLSS-SM-R066-R1	6	GLSS-SM-R066-R1	163985655	170704444	61	0.324165
GLSS-SM-R066-R1	7	GLSS-SM-R066-R1	538277	54610654	494	0.587078
GLSS-SM-R066-R1	7	GLSS-SM-R066-R1	54614582	55495987	15	-0.596699
GLSS-SM-R066-R1	7	GLSS-SM-R066-R1	55886794	56088952	13	0.149496
GLSS-SM-R066-R1	7	GLSS-SM-R066-R1	56132122	76144483	90	0.287712
GLSS-SM-R066-R1	7	GLSS-SM-R066-R1	76241144	76796958	2	0.874753
GLSS-SM-R066-R1	7	GLSS-SM-R066-R1	76885769	92900516	64	0.490036
GLSS-SM-R066-R1	7	GLSS-SM-R066-R1	92923950	92923950	1	0.256359
GLSS-SM-R066-R1	7	GLSS-SM-R066-R1	92970847	151945007	514	0.438333
GLSS-SM-R066-R1	7	GLSS-SM-R066-R1	151945140	151945204	3	0.137606
GLSS-SM-R066-R1	7	GLSS-SM-R066-R1	152549107	158727276	52	0.479037
GLSS-SM-R066-R1	8	GLSS-SM-R066-R1	194884	6913031	84	0.065557
GLSS-SM-R066-R1	8	GLSS-SM-R066-R1	7308386	7308798	3	-0.203867
GLSS-SM-R066-R1	8	GLSS-SM-R066-R1	8186054	99162634	553	0.032679
