userId	geneSymbol	geneName	entrezgene	gLink
ENSG00000250312	ZNF718	zinc finger protein 718	255403	https://www.ncbi.nlm.nih.gov/gene/?term=255403
ENSG00000250722	SELENOP	selenoprotein P	6414	https://www.ncbi.nlm.nih.gov/gene/?term=6414
ENSG00000251138	LOC100507377	uncharacterized LOC100507377	100507377	https://www.ncbi.nlm.nih.gov/gene/?term=100507377
ENSG00000251364	LOC100506258	uncharacterized LOC100506258	100506258	https://www.ncbi.nlm.nih.gov/gene/?term=100506258
ENSG00000251432	LINC02615	long intergenic non-protein coding RNA 2615	100507487	https://www.ncbi.nlm.nih.gov/gene/?term=100507487
ENSG00000251493	FOXD1	forkhead box D1	2297	https://www.ncbi.nlm.nih.gov/gene/?term=2297
ENSG00000251632	LINC02172	long intergenic non-protein coding RNA 2172	105377443	https://www.ncbi.nlm.nih.gov/gene/?term=105377443
ENSG00000253877	LINC01608	long intergenic non-protein coding RNA 1608	101927459	https://www.ncbi.nlm.nih.gov/gene/?term=101927459
ENSG00000254211	LINC01485	long intergenic non-protein coding RNA 1485	101928154	https://www.ncbi.nlm.nih.gov/gene/?term=101928154
ENSG00000254535	PABPC4L	poly(A) binding protein cytoplasmic 4 like	132430	https://www.ncbi.nlm.nih.gov/gene/?term=132430
ENSG00000254561	LOC105369520	uncharacterized LOC105369520	105369520	https://www.ncbi.nlm.nih.gov/gene/?term=105369520
ENSG00000254635	WAC-AS1	WAC antisense RNA 1 (head to head)	220906	https://www.ncbi.nlm.nih.gov/gene/?term=220906
ENSG00000255794	RMST	rhabdomyosarcoma 2 associated transcript	196475	https://www.ncbi.nlm.nih.gov/gene/?term=196475
ENSG00000255833	TIFAB	TIFA inhibitor	497189	https://www.ncbi.nlm.nih.gov/gene/?term=497189
ENSG00000257285	LOC101926933	uncharacterized LOC101926933	101926933	https://www.ncbi.nlm.nih.gov/gene/?term=101926933
ENSG00000257704	INAFM1	InaF motif containing 1	255783	https://www.ncbi.nlm.nih.gov/gene/?term=255783
ENSG00000258708	SLC25A21-AS1	SLC25A21 antisense RNA 1	100129794	https://www.ncbi.nlm.nih.gov/gene/?term=100129794
ENSG00000258777	HIF1A-AS1	HIF1A antisense RNA 1	100750246	https://www.ncbi.nlm.nih.gov/gene/?term=100750246
ENSG00000259462	CPEB1-AS1	CPEB1 antisense RNA 1	283692	https://www.ncbi.nlm.nih.gov/gene/?term=283692
ENSG00000260027	HOXB7	homeobox B7	3217	https://www.ncbi.nlm.nih.gov/gene/?term=3217
ENSG00000261083	LINC02516	long intergenic non-protein coding RNA 2516	101927087	https://www.ncbi.nlm.nih.gov/gene/?term=101927087
ENSG00000261121	LINC02473	long intergenic non-protein coding RNA 2473	107986266	https://www.ncbi.nlm.nih.gov/gene/?term=107986266
ENSG00000261340	LINC01616	long intergenic non-protein coding RNA 1616	106456574	https://www.ncbi.nlm.nih.gov/gene/?term=106456574
ENSG00000261587	TMEM249	transmembrane protein 249	340393	https://www.ncbi.nlm.nih.gov/gene/?term=340393
ENSG00000261740	BOLA2-SMG1P6	BOLA2-SMG1P6 readthrough	107282092	https://www.ncbi.nlm.nih.gov/gene/?term=107282092
ENSG00000264230	ANXA8L1	annexin A8 like 1	728113	https://www.ncbi.nlm.nih.gov/gene/?term=728113
ENSG00000265972	TXNIP	thioredoxin interacting protein	10628	https://www.ncbi.nlm.nih.gov/gene/?term=10628
ENSG00000266412	NCOA4	nuclear receptor coactivator 4	8031	https://www.ncbi.nlm.nih.gov/gene/?term=8031
ENSG00000266964	FXYD1	FXYD domain containing ion transport regulator 1	5348	https://www.ncbi.nlm.nih.gov/gene/?term=5348
ENSG00000267072	NAGPA-AS1	NAGPA antisense RNA 1	100507589	https://www.ncbi.nlm.nih.gov/gene/?term=100507589
ENSG00000268460	LOC93429	uncharacterized LOC93429	93429	https://www.ncbi.nlm.nih.gov/gene/?term=93429
ENSG00000269067	ZNF728	zinc finger protein 728	388523	https://www.ncbi.nlm.nih.gov/gene/?term=388523
ENSG00000271122	LOC101930085	uncharacterized LOC101930085	101930085	https://www.ncbi.nlm.nih.gov/gene/?term=101930085
ENSG00000272381	LINC02664	long intergenic non-protein coding RNA 2664	101929352	https://www.ncbi.nlm.nih.gov/gene/?term=101929352
ENSG00000272398	CD24	CD24 molecule	100133941	https://www.ncbi.nlm.nih.gov/gene/?term=100133941
ENSG00000272695	GAS6-DT	GAS6 divergent transcript	100506394	https://www.ncbi.nlm.nih.gov/gene/?term=100506394
ENSG00000273274	ZBTB8B	zinc finger and BTB domain containing 8B	728116	https://www.ncbi.nlm.nih.gov/gene/?term=728116
ENSG00000276043	UHRF1	ubiquitin like with PHD and ring finger domains 1	29128	https://www.ncbi.nlm.nih.gov/gene/?term=29128
ENSG00000276045	ORAI1	ORAI calcium release-activated calcium modulator 1	84876	https://www.ncbi.nlm.nih.gov/gene/?term=84876
ENSG00000276644	DACH1	dachshund family transcription factor 1	1602	https://www.ncbi.nlm.nih.gov/gene/?term=1602
ENSG00000278195	SSTR3	somatostatin receptor 3	6753	https://www.ncbi.nlm.nih.gov/gene/?term=6753
ENSG00000278771	RN7SL3	RNA, 7SL, cytoplasmic 3	378707	https://www.ncbi.nlm.nih.gov/gene/?term=378707
ENSG00000282851	BISPR	BST2 interferon stimulated positive regulator	105221694	https://www.ncbi.nlm.nih.gov/gene/?term=105221694
ENSG00000283440	LINC01260	long intergenic non-protein coding RNA 1260	79015	https://www.ncbi.nlm.nih.gov/gene/?term=79015
ENSG00000283462	LOC101930276	uncharacterized LOC101930276	101930276	https://www.ncbi.nlm.nih.gov/gene/?term=101930276
ENSG00000283486	FAM95C	family with sequence similarity 95 member C	100289137	https://www.ncbi.nlm.nih.gov/gene/?term=100289137
ENSG00000283835	VWA3A	von Willebrand factor A domain containing 3A	146177	https://www.ncbi.nlm.nih.gov/gene/?term=146177
ENSG00000283913	BMS1P21	BMS1, ribosome biogenesis factor pseudogene 21	100288974	https://www.ncbi.nlm.nih.gov/gene/?term=100288974
